"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"WHS4_544","PUBLISHED","2003","EMR","WB_HI","ARE","94","94.00000","","",""
"WHS8_110","PUBLISHED","1980","EMR","WB_HI","ARE","34","34.00000","","",""
"WHS8_110","PUBLISHED","1997","EMR","WB_HI","ARE","95","95.00000","","",""
"WHS8_110","PUBLISHED","1999","EMR","WB_HI","ARE","96","96.00000","","",""
"WHS8_110","PUBLISHED","2014","EMR","WB_HI","ARE","99","99.00000","","",""
"PCV3","PUBLISHED","2018","AMR","WB_UMI","ARG","88","88.00000","","",""
"WHS4_100","PUBLISHED","1995","AMR","WB_UMI","ARG","85","85.00000","","",""
"WHS4_117","PUBLISHED","2009","AMR","WB_UMI","ARG","94","94.00000","","",""
"WHS4_129","PUBLISHED","2004","AMR","WB_UMI","ARG","98","98.00000","","",""
"WHS4_543","PUBLISHED","1981","AMR","WB_UMI","ARG","70","70.00000","","",""
"WHS4_543","PUBLISHED","1998","AMR","WB_UMI","ARG","98","98.00000","","",""
"WHS4_544","PUBLISHED","1990","AMR","WB_UMI","ARG","90","90.00000","","",""
"WHS4_544","PUBLISHED","2007","AMR","WB_UMI","ARG","92","92.00000","","",""
"WHS8_110","PUBLISHED","1984","AMR","WB_UMI","ARG","79","79.00000","","",""
"WHS8_110","PUBLISHED","2001","AMR","WB_UMI","ARG","89","89.00000","","",""
"ROTAC","PUBLISHED","2018","EUR","WB_UMI","ARM","93","93.00000","","",""
"WHS4_100","PUBLISHED","2007","EUR","WB_UMI","ARM","88","88.00000","","",""
"WHS4_117","PUBLISHED","2004","EUR","WB_UMI","ARM","91","91.00000","","",""
"WHS4_129","PUBLISHED","2010","EUR","WB_UMI","ARM","48","48.00000","","",""
"WHS4_129","PUBLISHED","2011","EUR","WB_UMI","ARM","95","95.00000","","",""
"WHS4_543","PUBLISHED","1997","EUR","WB_UMI","ARM","72","72.00000","","",""
"WHS4_543","PUBLISHED","2000","EUR","WB_UMI","ARM","97","97.00000","","",""
"WHS4_544","PUBLISHED","2004","EUR","WB_UMI","ARM","93","93.00000","","",""
"WHS8_110","PUBLISHED","1992","EUR","WB_UMI","ARM","93","93.00000","","",""
"WHS8_110","PUBLISHED","1993","EUR","WB_UMI","ARM","95","95.00000","","",""
"WHS8_110","PUBLISHED","2010","EUR","WB_UMI","ARM","97","97.00000","","",""
"WHS4_100","PUBLISHED","1989","AMR","WB_HI","ATG","99","99.00000","","",""
"WHS4_100","PUBLISHED","2003","AMR","WB_HI","ATG","99","99.00000","","",""
"WHS4_100","PUBLISHED","2006","AMR","WB_HI","ATG","99","99.00000","","",""
"WHS4_117","PUBLISHED","2004","AMR","WB_HI","ATG","97","97.00000","","",""
"WHS4_129","PUBLISHED","2017","AMR","WB_HI","ATG","95","95.00000","","",""
"WHS4_544","PUBLISHED","1994","AMR","WB_HI","ATG","99","99.00000","","",""
"WHS4_544","PUBLISHED","2011","AMR","WB_HI","ATG","99","99.00000","","",""
"WHS8_110","PUBLISHED","1991","AMR","WB_HI","ATG","87","87.00000","","",""
"PCV3","PUBLISHED","2012","WPR","WB_HI","AUS","91","91.00000","","",""
"ROTAC","PUBLISHED","2017","WPR","WB_HI","AUS","87","87.00000","","",""
"WHS4_100","PUBLISHED","2011","WPR","WB_HI","AUS","92","92.00000","","",""
"WHS4_117","PUBLISHED","2009","WPR","WB_HI","AUS","94","94.00000","","",""
"WHS4_129","PUBLISHED","2002","WPR","WB_HI","AUS","95","95.00000","","",""
"WHS4_129","PUBLISHED","2003","WPR","WB_HI","AUS","95","95.00000","","",""
"WHS4_544","PUBLISHED","1980","WPR","WB_HI","AUS","17","17.00000","","",""
"WHS4_544","PUBLISHED","2012","WPR","WB_HI","AUS","92","92.00000","","",""
"WHS8_110","PUBLISHED","1991","WPR","WB_HI","AUS","86","86.00000","","",""
"WHS8_110","PUBLISHED","1992","WPR","WB_HI","AUS","86","86.00000","","",""
"WHS8_110","PUBLISHED","2009","WPR","WB_HI","AUS","94","94.00000","","",""
"WHS4_100","PUBLISHED","1990","EUR","WB_HI","AUT","90","90.00000","","",""
"WHS4_100","PUBLISHED","2007","EUR","WB_HI","AUT","85","85.00000","","",""
"WHS4_100","PUBLISHED","2010","EUR","WB_HI","AUT","86","86.00000","","",""
"WHS4_117","PUBLISHED","2004","EUR","WB_HI","AUT","83","83.00000","","",""
"WHS4_117","PUBLISHED","2007","EUR","WB_HI","AUT","85","85.00000","","",""
"WHS4_129","PUBLISHED","2000","EUR","WB_HI","AUT","72","72.00000","","",""
"WHS4_129","PUBLISHED","2003","EUR","WB_HI","AUT","84","84.00000","","",""
"WHS4_544","PUBLISHED","2002","EUR","WB_HI","AUT","82","82.00000","","",""
"WHS4_544","PUBLISHED","2016","EUR","WB_HI","AUT","87","87.00000","","",""
"WHS4_544","PUBLISHED","2019","EUR","WB_HI","AUT","85","85.00000","","",""
"WHS8_110","PUBLISHED","1994","EUR","WB_HI","AUT","60","60.00000","","",""
"WHS8_110","PUBLISHED","1997","EUR","WB_HI","AUT","90","90.00000","","",""
"WHS8_110","PUBLISHED","2014","EUR","WB_HI","AUT","96","96.00000","","",""
"WHS4_100","PUBLISHED","1996","EUR","WB_UMI","AZE","74","74.00000","","",""
"WHS4_100","PUBLISHED","2013","EUR","WB_UMI","AZE","93","93.00000","","",""
"WHS4_100","PUBLISHED","2016","EUR","WB_UMI","AZE","97","97.00000","","",""
"WHS4_117","PUBLISHED","2012","EUR","WB_UMI","AZE","88","88.00000","","",""
"WHS4_117","PUBLISHED","2015","EUR","WB_UMI","AZE","96","96.00000","","",""
"WHS4_543","PUBLISHED","1992","EUR","WB_UMI","AZE","69","69.00000","","",""
"WHS4_543","PUBLISHED","1994","EUR","WB_UMI","AZE","77","77.00000","","",""
"WHS4_543","PUBLISHED","1995","EUR","WB_UMI","AZE","76","76.00000","","",""
"WHS4_544","PUBLISHED","2016","EUR","WB_UMI","AZE","98","98.00000","","",""
"WHS8_110","PUBLISHED","2002","EUR","WB_UMI","AZE","66","66.00000","","",""
"WHS8_110","PUBLISHED","2005","EUR","WB_UMI","AZE","67","67.00000","","",""
"WHS8_110","PUBLISHED","2019","EUR","WB_UMI","AZE","98","98.00000","","",""
"ROTAC","PUBLISHED","2017","AFR","WB_LI","BDI","93","93.00000","","",""
"WHS4_100","PUBLISHED","1991","AFR","WB_LI","BDI","83","83.00000","","",""
"WHS4_100","PUBLISHED","2008","AFR","WB_LI","BDI","92","92.00000","","",""
"WHS4_129","PUBLISHED","2008","AFR","WB_LI","BDI","92","92.00000","","",""
"WHS4_543","PUBLISHED","1986","AFR","WB_LI","BDI","77","77.00000","","",""
"WHS4_543","PUBLISHED","1989","AFR","WB_LI","BDI","99","99.00000","","",""
"WHS4_543","PUBLISHED","2003","AFR","WB_LI","BDI","90","90.00000","","",""
"WHS4_544","PUBLISHED","1981","AFR","WB_LI","BDI","39","39.00000","","",""
"WHS4_544","PUBLISHED","2013","AFR","WB_LI","BDI","96","96.00000","","",""
"WHS4_544","PUBLISHED","2016","AFR","WB_LI","BDI","94","94.00000","","",""
"WHS8_110","PUBLISHED","1991","AFR","WB_LI","BDI","74","74.00000","","",""
"WHS8_110","PUBLISHED","1994","AFR","WB_LI","BDI","42","42.00000","","",""
"WHS8_110","PUBLISHED","2008","AFR","WB_LI","BDI","84","84.00000","","",""
"WHS8_110","PUBLISHED","2011","AFR","WB_LI","BDI","93","93.00000","","",""
"WHS4_100","PUBLISHED","2011","EUR","WB_HI","BEL","98","98.00000","","",""
"WHS4_117","PUBLISHED","2005","EUR","WB_HI","BEL","77","77.00000","","",""
"WHS4_117","PUBLISHED","2008","EUR","WB_HI","BEL","98","98.00000","","",""
"WHS4_129","PUBLISHED","1995","EUR","WB_HI","BEL","13","13.00000","","",""
"WHS4_129","PUBLISHED","2012","EUR","WB_HI","BEL","98","98.00000","","",""
"WHS4_544","PUBLISHED","2004","EUR","WB_HI","BEL","96","96.00000","","",""
"WHS8_110","PUBLISHED","1982","EUR","WB_HI","BEL","58","58.00000","","",""
"WHS8_110","PUBLISHED","1985","EUR","WB_HI","BEL","82","82.00000","","",""
"WHS8_110","PUBLISHED","1999","EUR","WB_HI","BEL","82","82.00000","","",""
"WHS8_110","PUBLISHED","2002","EUR","WB_HI","BEL","82","82.00000","","",""
"WHS8_110","PUBLISHED","2016","EUR","WB_HI","BEL","96","96.00000","","",""
"WHS4_100","PUBLISHED","1992","AFR","WB_LMI","BEN","73","73.00000","","",""
"WHS4_100","PUBLISHED","1993","AFR","WB_LMI","BEN","75","75.00000","","",""
"WHS4_100","PUBLISHED","2010","AFR","WB_LMI","BEN","76","76.00000","","",""
"WHS4_117","PUBLISHED","2009","AFR","WB_LMI","BEN","79","79.00000","","",""
"WHS4_543","PUBLISHED","1990","AFR","WB_LMI","BEN","92","92.00000","","",""
"WHS4_543","PUBLISHED","1991","AFR","WB_LMI","BEN","82","82.00000","","",""
"WHS4_543","PUBLISHED","2007","AFR","WB_LMI","BEN","97","97.00000","","",""
"WHS4_543","PUBLISHED","2008","AFR","WB_LMI","BEN","96","96.00000","","",""
"WHS4_544","PUBLISHED","1990","AFR","WB_LMI","BEN","74","74.00000","","",""
"WHS4_544","PUBLISHED","2007","AFR","WB_LMI","BEN","82","82.00000","","",""
"WHS8_110","PUBLISHED","2004","AFR","WB_LMI","BEN","63","63.00000","","",""
"WHS8_110","PUBLISHED","2007","AFR","WB_LMI","BEN","70","70.00000","","",""
"ROTAC","PUBLISHED","2019","AFR","WB_LI","BFA","91","91.00000","","",""
"WHS4_100","PUBLISHED","2015","AFR","WB_LI","BFA","91","91.00000","","",""
"WHS4_117","PUBLISHED","2018","AFR","WB_LI","BFA","91","91.00000","","",""
"WHS4_543","PUBLISHED","1986","AFR","WB_LI","BFA","52","52.00000","","",""
"WHS4_543","PUBLISHED","2003","AFR","WB_LI","BFA","83","83.00000","","",""
"WHS4_544","PUBLISHED","2000","AFR","WB_LI","BFA","45","45.00000","","",""
"WHS4_544","PUBLISHED","2017","AFR","WB_LI","BFA","91","91.00000","","",""
"WHS8_110","PUBLISHED","1999","AFR","WB_LI","BFA","36","36.00000","","",""
"WHS8_110","PUBLISHED","2016","AFR","WB_LI","BFA","88","88.00000","","",""
"WHS4_100","PUBLISHED","1990","SEAR","WB_LMI","BGD","69","69.00000","","",""
"WHS4_117","PUBLISHED","2005","SEAR","WB_LMI","BGD","45","45.00000","","",""
"WHS4_129","PUBLISHED","2010","SEAR","WB_LMI","BGD","94","94.00000","","",""
"WHS4_129","PUBLISHED","2011","SEAR","WB_LMI","BGD","87","87.00000","","",""
"WHS4_543","PUBLISHED","1989","SEAR","WB_LMI","BGD","56","56.00000","","",""
"WHS4_543","PUBLISHED","2006","SEAR","WB_LMI","BGD","97","97.00000","","",""
"WHS4_544","PUBLISHED","1998","SEAR","WB_LMI","BGD","79","79.00000","","",""
"WHS4_544","PUBLISHED","1999","SEAR","WB_LMI","BGD","81","81.00000","","",""
"WHS4_544","PUBLISHED","2016","SEAR","WB_LMI","BGD","98","98.00000","","",""
"WHS8_110","PUBLISHED","1995","SEAR","WB_LMI","BGD","79","79.00000","","",""
"WHS8_110","PUBLISHED","2012","SEAR","WB_LMI","BGD","88","88.00000","","",""
"PCV3","PUBLISHED","2014","EUR","WB_UMI","BGR","92","92.00000","","",""
"PCV3","PUBLISHED","2017","EUR","WB_UMI","BGR","91","91.00000","","",""
"WHS4_100","PUBLISHED","2005","EUR","WB_UMI","BGR","96","96.00000","","",""
"WHS4_117","PUBLISHED","1994","EUR","WB_UMI","BGR","94","94.00000","","",""
"WHS4_117","PUBLISHED","2011","EUR","WB_UMI","BGR","96","96.00000","","",""
"WHS4_129","PUBLISHED","2018","EUR","WB_UMI","BGR","92","92.00000","","",""
"WHS4_543","PUBLISHED","2010","EUR","WB_UMI","BGR","98","98.00000","","",""
"WHS4_544","PUBLISHED","1987","EUR","WB_UMI","BGR","99","99.00000","","",""
"WHS4_544","PUBLISHED","2004","EUR","WB_UMI","BGR","94","94.00000","","",""
"WHS8_110","PUBLISHED","1981","EUR","WB_UMI","BGR","98","98.00000","","",""
"WHS8_110","PUBLISHED","2013","EUR","WB_UMI","BGR","95","95.00000","","",""
"PCV3","PUBLISHED","2015","EMR","WB_HI","BHR","98","98.00000","","",""
"PCV3","PUBLISHED","2018","EMR","WB_HI","BHR","98","98.00000","","",""
"WHS4_100","PUBLISHED","1982","EMR","WB_HI","BHR","79","79.00000","","",""
"WHS4_100","PUBLISHED","1999","EMR","WB_HI","BHR","97","97.00000","","",""
"WHS4_100","PUBLISHED","2016","EMR","WB_HI","BHR","99","99.00000","","",""
"WHS4_117","PUBLISHED","2003","EMR","WB_HI","BHR","98","98.00000","","",""
"WHS4_117","PUBLISHED","2019","EMR","WB_HI","BHR","99","99.00000","","",""
"WHS4_129","PUBLISHED","1998","EMR","WB_HI","BHR","39","39.00000","","",""
"WHS4_129","PUBLISHED","2001","EMR","WB_HI","BHR","99","99.00000","","",""
"WHS4_129","PUBLISHED","2015","EMR","WB_HI","BHR","98","98.00000","","",""
"WHS4_544","PUBLISHED","1992","EMR","WB_HI","BHR","94","94.00000","","",""
"WHS8_110","PUBLISHED","1984","EMR","WB_HI","BHR","65","65.00000","","",""
"WHS8_110","PUBLISHED","2001","EMR","WB_HI","BHR","98","98.00000","","",""
"WHS8_110","PUBLISHED","2004","EMR","WB_HI","BHR","99","99.00000","","",""
"WHS8_110","PUBLISHED","2018","EMR","WB_HI","BHR","99","99.00000","","",""
"PCV3","PUBLISHED","2011","AMR","WB_HI","BHS","1","1.00000","","",""
"WHS4_100","PUBLISHED","1981","AMR","WB_HI","BHS","55","55.00000","","",""
"WHS4_100","PUBLISHED","1998","AMR","WB_HI","BHS","89","89.00000","","",""
"WHS4_100","PUBLISHED","2015","AMR","WB_HI","BHS","95","95.00000","","",""
"WHS4_129","PUBLISHED","2007","AMR","WB_HI","BHS","95","95.00000","","",""
"WHS4_544","PUBLISHED","1984","AMR","WB_HI","BHS","69","69.00000","","",""
"WHS4_544","PUBLISHED","1987","AMR","WB_HI","BHS","76","76.00000","","",""
"WHS4_544","PUBLISHED","2001","AMR","WB_HI","BHS","98","98.00000","","",""
"WHS4_544","PUBLISHED","2018","AMR","WB_HI","BHS","90","90.00000","","",""
"WHS8_110","PUBLISHED","2012","AMR","WB_HI","BHS","91","91.00000","","",""
"WHS4_100","PUBLISHED","1999","EUR","WB_UMI","BIH","90","90.00000","","",""
"WHS4_117","PUBLISHED","2015","EUR","WB_UMI","BIH","82","82.00000","","",""
"WHS4_129","PUBLISHED","2015","EUR","WB_UMI","BIH","78","78.00000","","",""
"WHS4_129","PUBLISHED","2016","EUR","WB_UMI","BIH","69","69.00000","","",""
"WHS4_543","PUBLISHED","2005","EUR","WB_UMI","BIH","95","95.00000","","",""
"WHS4_544","PUBLISHED","1994","EUR","WB_UMI","BIH","69","69.00000","","",""
"WHS8_110","PUBLISHED","1998","EUR","WB_UMI","BIH","84","84.00000","","",""
"WHS8_110","PUBLISHED","2015","EUR","WB_UMI","BIH","83","83.00000","","",""
"WHS8_110","PUBLISHED","2018","EUR","WB_UMI","BIH","68","68.00000","","",""
"WHS4_100","PUBLISHED","2005","EUR","WB_UMI","BLR","99","99.00000","","",""
"WHS4_117","PUBLISHED","2002","EUR","WB_UMI","BLR","99","99.00000","","",""
"WHS4_117","PUBLISHED","2019","EUR","WB_UMI","BLR","97","97.00000","","",""
"WHS4_543","PUBLISHED","2012","EUR","WB_UMI","BLR","98","98.00000","","",""
"WHS4_544","PUBLISHED","2001","EUR","WB_UMI","BLR","99","99.00000","","",""
"WHS4_544","PUBLISHED","2018","EUR","WB_UMI","BLR","98","98.00000","","",""
"WHS8_110","PUBLISHED","2007","EUR","WB_UMI","BLR","99","99.00000","","",""
"WHS4_100","PUBLISHED","1980","AMR","WB_UMI","BLZ","47","47.00000","","",""
"WHS4_100","PUBLISHED","1983","AMR","WB_UMI","BLZ","59","59.00000","","",""
"WHS4_100","PUBLISHED","2015","AMR","WB_UMI","BLZ","94","94.00000","","",""
"WHS4_117","PUBLISHED","2012","AMR","WB_UMI","BLZ","98","98.00000","","",""
"WHS4_129","PUBLISHED","2010","AMR","WB_UMI","BLZ","96","96.00000","","",""
"WHS4_543","PUBLISHED","1987","AMR","WB_UMI","BLZ","77","77.00000","","",""
"WHS4_543","PUBLISHED","2019","AMR","WB_UMI","BLZ","95","95.00000","","",""
"WHS4_544","PUBLISHED","1995","AMR","WB_UMI","BLZ","83","83.00000","","",""
"WHS4_544","PUBLISHED","1996","AMR","WB_UMI","BLZ","85","85.00000","","",""
"WHS4_544","PUBLISHED","2013","AMR","WB_UMI","BLZ","95","95.00000","","",""
"WHS8_110","PUBLISHED","1990","AMR","WB_UMI","BLZ","86","86.00000","","",""
"PCV3","PUBLISHED","2014","AMR","WB_LMI","BOL","56","56.00000","","",""
"ROTAC","PUBLISHED","2019","AMR","WB_LMI","BOL","78","78.00000","","",""
"WHS4_100","PUBLISHED","1987","AMR","WB_LMI","BOL","35","35.00000","","",""
"WHS4_100","PUBLISHED","2004","AMR","WB_LMI","BOL","84","84.00000","","",""
"WHS4_117","PUBLISHED","2001","AMR","WB_LMI","BOL","77","77.00000","","",""
"WHS4_117","PUBLISHED","2018","AMR","WB_LMI","BOL","83","83.00000","","",""
"WHS4_543","PUBLISHED","1990","AMR","WB_LMI","BOL","65","65.00000","","",""
"WHS4_543","PUBLISHED","2007","AMR","WB_LMI","BOL","87","87.00000","","",""
"WHS4_544","PUBLISHED","1984","AMR","WB_LMI","BOL","46","46.00000","","",""
"WHS4_544","PUBLISHED","2001","AMR","WB_LMI","BOL","71","71.00000","","",""
"WHS8_110","PUBLISHED","1993","AMR","WB_LMI","BOL","57","57.00000","","",""
"WHS8_110","PUBLISHED","1996","AMR","WB_LMI","BOL","61","61.00000","","",""
"WHS8_110","PUBLISHED","2010","AMR","WB_LMI","BOL","88","88.00000","","",""
"WHS8_110","PUBLISHED","2013","AMR","WB_LMI","BOL","87","87.00000","","",""
"PCV3","PUBLISHED","2014","AMR","WB_UMI","BRA","93","93.00000","","",""
"WHS4_100","PUBLISHED","2008","AMR","WB_UMI","BRA","99","99.00000","","",""
"WHS4_117","PUBLISHED","1999","AMR","WB_UMI","BRA","84","84.00000","","",""
"WHS4_117","PUBLISHED","2016","AMR","WB_UMI","BRA","89","89.00000","","",""
"WHS4_129","PUBLISHED","2013","AMR","WB_UMI","BRA","98","98.00000","","",""
"WHS4_543","PUBLISHED","2005","AMR","WB_UMI","BRA","99","99.00000","","",""
"WHS4_544","PUBLISHED","1982","AMR","WB_UMI","BRA","51","51.00000","","",""
"WHS4_544","PUBLISHED","1984","AMR","WB_UMI","BRA","55","55.00000","","",""
"WHS4_544","PUBLISHED","1985","AMR","WB_UMI","BRA","52","52.00000","","",""
"WHS4_544","PUBLISHED","1999","AMR","WB_UMI","BRA","99","99.00000","","",""
"WHS4_544","PUBLISHED","2002","AMR","WB_UMI","BRA","99","99.00000","","",""
"WHS4_544","PUBLISHED","2016","AMR","WB_UMI","BRA","72","72.00000","","",""
"PCV3","PUBLISHED","2012","AMR","WB_HI","BRB","84","84.00000","","",""
"PCV3","PUBLISHED","2015","AMR","WB_HI","BRB","97","97.00000","","",""
"WHS4_100","PUBLISHED","1996","AMR","WB_HI","BRB","85","85.00000","","",""
"WHS4_100","PUBLISHED","1999","AMR","WB_HI","BRB","87","87.00000","","",""
"WHS4_100","PUBLISHED","2013","AMR","WB_HI","BRB","91","91.00000","","",""
"WHS4_117","PUBLISHED","2011","AMR","WB_HI","BRB","91","91.00000","","",""
"WHS4_129","PUBLISHED","2009","AMR","WB_HI","BRB","93","93.00000","","",""
"WHS4_544","PUBLISHED","1984","AMR","WB_HI","BRB","77","77.00000","","",""
"WHS4_544","PUBLISHED","2001","AMR","WB_HI","BRB","93","93.00000","","",""
"WHS4_544","PUBLISHED","2004","AMR","WB_HI","BRB","93","93.00000","","",""
"WHS4_544","PUBLISHED","2018","AMR","WB_HI","BRB","94","94.00000","","",""
"WHS8_110","PUBLISHED","1981","AMR","WB_HI","BRB","47","47.00000","","",""
"WHS8_110","PUBLISHED","1995","AMR","WB_HI","BRB","92","92.00000","","",""
"WHS8_110","PUBLISHED","1998","AMR","WB_HI","BRB","97","97.00000","","",""
"WHS4_100","PUBLISHED","1996","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS4_100","PUBLISHED","2012","WPR","WB_HI","BRN","95","95.00000","","",""
"WHS4_100","PUBLISHED","2013","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS4_117","PUBLISHED","2000","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS4_117","PUBLISHED","2017","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS4_543","PUBLISHED","1991","WPR","WB_HI","BRN","94","94.00000","","",""
"WHS4_543","PUBLISHED","2008","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS4_543","PUBLISHED","2010","WPR","WB_HI","BRN","95","95.00000","","",""
"WHS4_543","PUBLISHED","2011","WPR","WB_HI","BRN","96","96.00000","","",""
"WHS4_544","PUBLISHED","1985","WPR","WB_HI","BRN","88","88.00000","","",""
"WHS4_544","PUBLISHED","1988","WPR","WB_HI","BRN","89","89.00000","","",""
"WHS4_544","PUBLISHED","2002","WPR","WB_HI","BRN","99","99.00000","","",""
"WHS8_110","PUBLISHED","2011","WPR","WB_HI","BRN","91","91.00000","","",""
"WHS8_110","PUBLISHED","2013","WPR","WB_HI","BRN","96","96.00000","","",""
"WHS8_110","PUBLISHED","2014","WPR","WB_HI","BRN","97","97.00000","","",""
"WHS4_100","PUBLISHED","1982","SEAR","WB_LMI","BTN","15","15.00000","","",""
"WHS4_100","PUBLISHED","2014","SEAR","WB_LMI","BTN","99","99.00000","","",""
"WHS4_117","PUBLISHED","2007","SEAR","WB_LMI","BTN","95","95.00000","","",""
"WHS4_117","PUBLISHED","2010","SEAR","WB_LMI","BTN","91","91.00000","","",""
"WHS4_129","PUBLISHED","2016","SEAR","WB_LMI","BTN","98","98.00000","","",""
"WHS4_543","PUBLISHED","1993","SEAR","WB_LMI","BTN","89","89.00000","","",""
"WHS4_544","PUBLISHED","1985","SEAR","WB_LMI","BTN","41","41.00000","","",""
"WHS4_544","PUBLISHED","2002","SEAR","WB_LMI","BTN","89","89.00000","","",""
"WHS4_544","PUBLISHED","2005","SEAR","WB_LMI","BTN","95","95.00000","","",""
"WHS4_544","PUBLISHED","2019","SEAR","WB_LMI","BTN","97","97.00000","","",""
"WHS8_110","PUBLISHED","1982","SEAR","WB_LMI","BTN","20","20.00000","","",""
"WHS8_110","PUBLISHED","1996","SEAR","WB_LMI","BTN","85","85.00000","","",""
"WHS8_110","PUBLISHED","1999","SEAR","WB_LMI","BTN","77","77.00000","","",""
"WHS4_100","PUBLISHED","1990","AFR","WB_UMI","BWA","92","92.00000","","",""
"WHS4_100","PUBLISHED","1991","AFR","WB_UMI","BWA","93","93.00000","","",""
"WHS4_100","PUBLISHED","2008","AFR","WB_UMI","BWA","96","96.00000","","",""
"WHS4_117","PUBLISHED","2000","AFR","WB_UMI","BWA","86","86.00000","","",""
"WHS4_543","PUBLISHED","1983","AFR","WB_UMI","BWA","94","94.00000","","",""
"WHS4_543","PUBLISHED","1986","AFR","WB_UMI","BWA","99","99.00000","","",""
"WHS4_543","PUBLISHED","2000","AFR","WB_UMI","BWA","99","99.00000","","",""
"WHS4_543","PUBLISHED","2002","AFR","WB_UMI","BWA","99","99.00000","","",""
"WHS4_543","PUBLISHED","2003","AFR","WB_UMI","BWA","99","99.00000","","",""
"WHS4_543","PUBLISHED","2017","AFR","WB_UMI","BWA","98","98.00000","","",""
"WHS4_544","PUBLISHED","1994","AFR","WB_UMI","BWA","93","93.00000","","",""
"WHS8_110","PUBLISHED","1986","AFR","WB_UMI","BWA","91","91.00000","","",""
"WHS8_110","PUBLISHED","1989","AFR","WB_UMI","BWA","87","87.00000","","",""
"WHS8_110","PUBLISHED","2003","AFR","WB_UMI","BWA","92","92.00000","","",""
"WHS8_110","PUBLISHED","2005","AFR","WB_UMI","BWA","93","93.00000","","",""
"WHS8_110","PUBLISHED","2006","AFR","WB_UMI","BWA","94","94.00000","","",""
"PCV3","PUBLISHED","2011","AFR","WB_LI","CAF","8","8.00000","","",""
"PCV3","PUBLISHED","2014","AFR","WB_LI","CAF","47","47.00000","","",""
"WHS4_100","PUBLISHED","1989","AFR","WB_LI","CAF","64","64.00000","","",""
"WHS4_100","PUBLISHED","2006","AFR","WB_LI","CAF","51","51.00000","","",""
"WHS4_129","PUBLISHED","2016","AFR","WB_LI","CAF","47","47.00000","","",""
"WHS4_543","PUBLISHED","1993","AFR","WB_LI","CAF","81","81.00000","","",""
"WHS4_543","PUBLISHED","1996","AFR","WB_LI","CAF","86","86.00000","","",""
"WHS4_543","PUBLISHED","2010","AFR","WB_LI","CAF","74","74.00000","","",""
"WHS4_544","PUBLISHED","1987","AFR","WB_LI","CAF","22","22.00000","","",""
"WHS4_544","PUBLISHED","2019","AFR","WB_LI","CAF","47","47.00000","","",""
"WHS8_110","PUBLISHED","1996","AFR","WB_LI","CAF","44","44.00000","","",""
"WHS8_110","PUBLISHED","1999","AFR","WB_LI","CAF","37","37.00000","","",""
"WHS8_110","PUBLISHED","2013","AFR","WB_LI","CAF","25","25.00000","","",""
"WHS8_110","PUBLISHED","2016","AFR","WB_LI","CAF","49","49.00000","","",""
"PCV3","PUBLISHED","2010","AMR","WB_HI","CAN","58","58.00000","","",""
"PCV3","PUBLISHED","2013","AMR","WB_HI","CAN","79","79.00000","","",""
"WHS4_100","PUBLISHED","1996","AMR","WB_HI","CAN","90","90.00000","","",""
"WHS4_100","PUBLISHED","1997","AMR","WB_HI","CAN","86","86.00000","","",""
"WHS4_100","PUBLISHED","2014","AMR","WB_HI","CAN","91","91.00000","","",""
"WHS4_117","PUBLISHED","2014","AMR","WB_HI","CAN","55","55.00000","","",""
"WHS4_544","PUBLISHED","1989","AMR","WB_HI","CAN","87","87.00000","","",""
"WHS4_544","PUBLISHED","1992","AMR","WB_HI","CAN","89","89.00000","","",""
"WHS4_544","PUBLISHED","2005","AMR","WB_HI","CAN","93","93.00000","","",""
"WHS4_544","PUBLISHED","2006","AMR","WB_HI","CAN","95","95.00000","","",""
"WHS4_544","PUBLISHED","2008","AMR","WB_HI","CAN","96","96.00000","","",""
"WHS4_544","PUBLISHED","2009","AMR","WB_HI","CAN","93","93.00000","","",""
"WHS8_110","PUBLISHED","1990","AMR","WB_HI","CAN","89","89.00000","","",""
"WHS8_110","PUBLISHED","2007","AMR","WB_HI","CAN","94","94.00000","","",""
"PCV3","PUBLISHED","2012","EUR","WB_HI","CHE","62","62.00000","","",""
"PCV3","PUBLISHED","2015","EUR","WB_HI","CHE","80","80.00000","","",""
"WHS4_100","PUBLISHED","1998","EUR","WB_HI","CHE","88","88.00000","","",""
"WHS4_129","PUBLISHED","2005","EUR","WB_HI","CHE","93","93.00000","","",""
"WHS4_544","PUBLISHED","1988","EUR","WB_HI","CHE","95","95.00000","","",""
"WHS4_544","PUBLISHED","2005","EUR","WB_HI","CHE","94","94.00000","","",""
"WHS8_110","PUBLISHED","1988","EUR","WB_HI","CHE","70","70.00000","","",""
"PCV3","PUBLISHED","2012","AMR","WB_HI","CHL","82","82.00000","","",""
"WHS4_100","PUBLISHED","1994","AMR","WB_HI","CHL","94","94.00000","","",""
"WHS4_100","PUBLISHED","2010","AMR","WB_HI","CHL","92","92.00000","","",""
"WHS4_100","PUBLISHED","2011","AMR","WB_HI","CHL","94","94.00000","","",""
