"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"WHS4_128","","PUBLISHED","2003","SEAR","","TLS","","","","","58","58.00000","","",""
"WHS4_128","","PUBLISHED","2016","AFR","","TGO","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","2014","AFR","","TGO","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","2007","AFR","","TGO","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","2005","AFR","","TGO","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","2000","AFR","","TGO","","","","","63","63.00000","","",""
"WHS4_128","","PUBLISHED","1998","AFR","","TGO","","","","","51","51.00000","","",""
"WHS4_128","","PUBLISHED","1996","AFR","","TGO","","","","","55","55.00000","","",""
"WHS4_128","","PUBLISHED","1991","AFR","","TGO","","","","","30","30.00000","","",""
"WHS4_128","","PUBLISHED","1989","AFR","","TGO","","","","","44","44.00000","","",""
"WHS4_128","","PUBLISHED","2014","EMR","","TUN","","","","","96","96.00000","","",""
"WHS4_128","","PUBLISHED","2012","EMR","","TUN","","","","","96","96.00000","","",""
"WHS4_128","","PUBLISHED","2005","EMR","","TUN","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2003","EMR","","TUN","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","1998","EMR","","TUN","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","1996","EMR","","TUN","","","","","80","80.00000","","",""
"WHS4_128","","PUBLISHED","1989","EMR","","TUN","","","","","39","39.00000","","",""
"WHS4_128","","PUBLISHED","1987","EMR","","TUN","","","","","27","27.00000","","",""
"WHS4_128","","PUBLISHED","2018","EUR","","TUR","","","","","95","95.00000","","",""
"WHS4_128","","PUBLISHED","2013","EUR","","TUR","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2011","EUR","","TUR","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2004","EUR","","TUR","","","","","77","77.00000","","",""
"WHS4_128","","PUBLISHED","2002","EUR","","TUR","","","","","52","52.00000","","",""
"WHS4_128","","PUBLISHED","1995","EUR","","TUR","","","","","42","42.00000","","",""
"WHS4_128","","PUBLISHED","1993","EUR","","TUR","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","1988","EUR","","TUR","","","","","11","11.00000","","",""
"WHS4_128","","PUBLISHED","2018","AFR","","UGA","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2011","AFR","","UGA","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2009","AFR","","UGA","","","","","89","89.00000","","",""
"WHS4_128","","PUBLISHED","2002","AFR","","UGA","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","2000","AFR","","UGA","","","","","70","70.00000","","",""
"WHS4_128","","PUBLISHED","1995","AFR","","UGA","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","1993","AFR","","UGA","","","","","84","84.00000","","",""
"WHS4_128","","PUBLISHED","1986","AFR","","UGA","","","","","13","13.00000","","",""
"WHS4_128","","PUBLISHED","1984","AFR","","UGA","","","","","16","16.00000","","",""
"WHS4_128","","PUBLISHED","2016","AFR","","TZA","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2014","AFR","","TZA","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","2009","AFR","","TZA","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2007","AFR","","TZA","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","2000","AFR","","TZA","","","","","79","79.00000","","",""
"WHS4_128","","PUBLISHED","1998","AFR","","TZA","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","1989","AFR","","TZA","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","1984","AFR","","TZA","","","","","44","44.00000","","",""
"WHS4_128","","PUBLISHED","1982","AFR","","TZA","","","","","41","41.00000","","",""
"WHS4_128","","PUBLISHED","2015","WPR","","VUT","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","2013","WPR","","VUT","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","2006","WPR","","VUT","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","2004","WPR","","VUT","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","1999","WPR","","VUT","","","","","84","84.00000","","",""
"WHS4_128","","PUBLISHED","1997","WPR","","VUT","","","","","23","23.00000","","",""
"WHS4_128","","PUBLISHED","1990","WPR","","VUT","","","","","47","47.00000","","",""
"WHS4_128","","PUBLISHED","1988","WPR","","VUT","","","","","20","20.00000","","",""
"WHS4_128","","PUBLISHED","2018","AMR","","VEN","","","","","70","70.00000","","",""
"WHS4_128","","PUBLISHED","2016","AMR","","VEN","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","2011","AMR","","VEN","","","","","50","50.00000","","",""
"WHS4_128","","PUBLISHED","2009","AMR","","VEN","","","","","50","50.00000","","",""
"WHS4_128","","PUBLISHED","2007","AMR","","VEN","","","","","51","51.00000","","",""
"WHS4_128","","PUBLISHED","2002","AMR","","VEN","","","","","26","26.00000","","",""
"WHS4_128","","PUBLISHED","2019","WPR","","VNM","","","","","96","96.00000","","",""
"WHS4_128","","PUBLISHED","2012","WPR","","VNM","","","","","91","91.00000","","",""
"WHS4_128","","PUBLISHED","2010","WPR","","VNM","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","2005","WPR","","VNM","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","2003","WPR","","VNM","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2001","WPR","","VNM","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","1996","WPR","","VNM","","","","","89","89.00000","","",""
"WHS4_128","","PUBLISHED","1994","WPR","","VNM","","","","","76","76.00000","","",""
"WHS4_128","","PUBLISHED","2019","EMR","","YEM","","","","","70","70.00000","","",""
"WHS4_128","","PUBLISHED","2017","EMR","","YEM","","","","","70","70.00000","","",""
"WHS4_128","","PUBLISHED","2010","EMR","","YEM","","","","","66","66.00000","","",""
"WHS4_128","","PUBLISHED","2008","EMR","","YEM","","","","","63","63.00000","","",""
"WHS4_128","","PUBLISHED","2003","EMR","","YEM","","","","","65","65.00000","","",""
"WHS4_128","","PUBLISHED","2001","EMR","","YEM","","","","","58","58.00000","","",""
"WHS4_128","","PUBLISHED","1994","EMR","","YEM","","","","","17","17.00000","","",""
"WHS4_128","","PUBLISHED","1992","EMR","","YEM","","","","","15","15.00000","","",""
"WHS4_128","","PUBLISHED","1985","EMR","","YEM","","","","","3","3.00000","","",""
"WHS4_128","","PUBLISHED","2018","AFR","","ZMB","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2013","AFR","","ZMB","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","2011","AFR","","ZMB","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","2004","AFR","","ZMB","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2002","AFR","","ZMB","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","1995","AFR","","ZMB","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","1993","AFR","","ZMB","","","","","60","60.00000","","",""
"WHS4_128","","PUBLISHED","1988","AFR","","ZMB","","","","","44","44.00000","","",""
"WHS4_128","","PUBLISHED","1986","AFR","","ZMB","","","","","36","36.00000","","",""
"WHS4_128","","PUBLISHED","2013","AFR","","ZWE","","","","","66","66.00000","","",""
"WHS4_128","","PUBLISHED","2011","AFR","","ZWE","","","","","66","66.00000","","",""
"WHS4_128","","PUBLISHED","2004","AFR","","ZWE","","","","","79","79.00000","","",""
"WHS4_128","","PUBLISHED","2002","AFR","","ZWE","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","1997","AFR","","ZWE","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","1995","AFR","","ZWE","","","","","42","42.00000","","",""
"WHS4_128","","PUBLISHED","1988","AFR","","ZWE","","","","","54","54.00000","","",""
"WHS4_128","","PUBLISHED","1986","AFR","","ZWE","","","","","56","56.00000","","",""
"WHS4_128","","PUBLISHED","2000","AFR","","GNB","","","","","49","49.00000","","",""
"WHS4_128","","PUBLISHED","1999","AFR","","GNB","","","","","41","41.00000","","",""
"WHS4_128","","PUBLISHED","1998","AFR","","GNB","","","","","49","49.00000","","",""
"WHS4_128","","PUBLISHED","1997","AFR","","GNB","","","","","63","63.00000","","",""
"WHS4_128","","PUBLISHED","1984","AFR","","GNB","","","","","5","5.00000","","",""
"WHS4_128","","PUBLISHED","2019","AMR","","GUY","","","","","99","99.00000","","",""
"WHS4_128","","PUBLISHED","2018","AMR","","GUY","","","","","99","99.00000","","",""
"WHS4_128","","PUBLISHED","2017","AMR","","GUY","","","","","99","99.00000","","",""
"WHS4_128","","PUBLISHED","2003","AMR","","GUY","","","","","84","84.00000","","",""
"WHS4_128","","PUBLISHED","2002","AMR","","GUY","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","2001","AMR","","GUY","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","2000","AMR","","GUY","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","1987","AMR","","GUY","","","","","42","42.00000","","",""
"WHS4_128","","PUBLISHED","2019","AMR","","HTI","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","2018","AMR","","HTI","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","2017","AMR","","HTI","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","2016","AMR","","HTI","","","","","81","81.00000","","",""
"WHS4_128","","PUBLISHED","2003","AMR","","HTI","","","","","42","42.00000","","",""
"WHS4_128","","PUBLISHED","2002","AMR","","HTI","","","","","42","42.00000","","",""
"WHS4_128","","PUBLISHED","2001","AMR","","HTI","","","","","42","42.00000","","",""
"WHS4_128","","PUBLISHED","2000","AMR","","HTI","","","","","41","41.00000","","",""
"WHS4_128","","PUBLISHED","1986","AMR","","HTI","","","","","39","39.00000","","",""
"WHS4_128","","PUBLISHED","1985","AMR","","HTI","","","","","36","36.00000","","",""
"WHS4_128","","PUBLISHED","1983","AMR","","HTI","","","","","28","28.00000","","",""
"WHS4_128","","PUBLISHED","2009","AMR","","HND","","","","","94","94.00000","","",""
"WHS4_128","","PUBLISHED","2008","AMR","","HND","","","","","94","94.00000","","",""
"WHS4_128","","PUBLISHED","2007","AMR","","HND","","","","","94","94.00000","","",""
"WHS4_128","","PUBLISHED","2006","AMR","","HND","","","","","94","94.00000","","",""
"WHS4_128","","PUBLISHED","1993","AMR","","HND","","","","","68","68.00000","","",""
"WHS4_128","","PUBLISHED","1992","AMR","","HND","","","","","64","64.00000","","",""
"WHS4_128","","PUBLISHED","1991","AMR","","HND","","","","","76","76.00000","","",""
"WHS4_128","","PUBLISHED","1990","AMR","","HND","","","","","60","60.00000","","",""
"WHS4_128","","PUBLISHED","1989","AMR","","HND","","","","","54","54.00000","","",""
"WHS4_128","","PUBLISHED","2016","SEAR","","IND","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","2015","SEAR","","IND","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","2014","SEAR","","IND","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","2013","SEAR","","IND","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","1999","SEAR","","IND","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","1998","SEAR","","IND","","","","","84","84.00000","","",""
"WHS4_128","","PUBLISHED","1997","SEAR","","IND","","","","","84","84.00000","","",""
"WHS4_128","","PUBLISHED","1996","SEAR","","IND","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","1983","SEAR","","IND","","","","","38","38.00000","","",""
"WHS4_128","","PUBLISHED","1982","SEAR","","IND","","","","","35","35.00000","","",""
"WHS4_128","","PUBLISHED","1981","SEAR","","IND","","","","","26","26.00000","","",""
"WHS4_128","","PUBLISHED","1980","SEAR","","IND","","","","","20","20.00000","","",""
"WHS4_128","","PUBLISHED","2019","SEAR","","IDN","","","","","85","85.00000","","",""
"WHS4_128","","PUBLISHED","2006","SEAR","","IDN","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","2005","SEAR","","IDN","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","2004","SEAR","","IDN","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","2003","SEAR","","IDN","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","1989","SEAR","","IDN","","","","","47","47.00000","","",""
"WHS4_128","","PUBLISHED","1988","SEAR","","IDN","","","","","37","37.00000","","",""
"WHS4_128","","PUBLISHED","1987","SEAR","","IDN","","","","","34","34.00000","","",""
"WHS4_128","","PUBLISHED","1986","SEAR","","IDN","","","","","32","32.00000","","",""
"WHS4_128","","PUBLISHED","2012","EMR","","IRN","","","","","95","95.00000","","",""
"WHS4_128","","PUBLISHED","2011","EMR","","IRN","","","","","95","95.00000","","",""
"WHS4_128","","PUBLISHED","2010","EMR","","IRN","","","","","95","95.00000","","",""
"WHS4_128","","PUBLISHED","2009","EMR","","IRN","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","1996","EMR","","IRN","","","","","68","68.00000","","",""
"WHS4_128","","PUBLISHED","1995","EMR","","IRN","","","","","66","66.00000","","",""
"WHS4_128","","PUBLISHED","1994","EMR","","IRN","","","","","69","69.00000","","",""
"WHS4_128","","PUBLISHED","1993","EMR","","IRN","","","","","84","84.00000","","",""
"WHS4_128","","PUBLISHED","1992","EMR","","IRN","","","","","64","64.00000","","",""
"WHS4_128","","PUBLISHED","2019","EMR","","IRQ","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","2017","EMR","","IRQ","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","2016","EMR","","IRQ","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","2002","EMR","","IRQ","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","2001","EMR","","IRQ","","","","","86","86.00000","","",""
"WHS4_128","","PUBLISHED","2000","EMR","","IRQ","","","","","75","75.00000","","",""
"WHS4_128","","PUBLISHED","1999","EMR","","IRQ","","","","","73","73.00000","","",""
"WHS4_128","","PUBLISHED","1986","EMR","","IRQ","","","","","47","47.00000","","",""
"WHS4_128","","PUBLISHED","1985","EMR","","IRQ","","","","","31","31.00000","","",""
"WHS4_128","","PUBLISHED","1984","EMR","","IRQ","","","","","16","16.00000","","",""
"WHS4_128","","PUBLISHED","1983","EMR","","IRQ","","","","","4","4.00000","","",""
"WHS4_128","","PUBLISHED","1982","EMR","","IRQ","","","","","4","4.00000","","",""
"WHS4_128","","PUBLISHED","2009","AMR","","JAM","","","","","62","62.00000","","",""
"WHS4_128","","PUBLISHED","2008","AMR","","JAM","","","","","58","58.00000","","",""
"WHS4_128","","PUBLISHED","2007","AMR","","JAM","","","","","54","54.00000","","",""
"WHS4_128","","PUBLISHED","2006","AMR","","JAM","","","","","53","53.00000","","",""
"WHS4_128","","PUBLISHED","2012","EMR","","JOR","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2011","EMR","","JOR","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2010","EMR","","JOR","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","2009","EMR","","JOR","","","","","87","87.00000","","",""
"WHS4_128","","PUBLISHED","1995","EMR","","JOR","","","","","47","47.00000","","",""
"WHS4_128","","PUBLISHED","1994","EMR","","JOR","","","","","48","48.00000","","",""
"WHS4_128","","PUBLISHED","1993","EMR","","JOR","","","","","53","53.00000","","",""
"WHS4_128","","PUBLISHED","1992","EMR","","JOR","","","","","53","53.00000","","",""
"WHS4_128","","PUBLISHED","2018","AFR","","KEN","","","","","88","88.00000","","",""
"WHS4_128","","PUBLISHED","2016","AFR","","KEN","","","","","80","80.00000","","",""
"WHS4_128","","PUBLISHED","2015","AFR","","KEN","","","","","80","80.00000","","",""
"WHS4_128","","PUBLISHED","2001","AFR","","KEN","","","","","69","69.00000","","",""
"WHS4_128","","PUBLISHED","2000","AFR","","KEN","","","","","68","68.00000","","",""
"WHS4_128","","PUBLISHED","1999","AFR","","KEN","","","","","68","68.00000","","",""
"WHS4_128","","PUBLISHED","1998","AFR","","KEN","","","","","74","74.00000","","",""
"WHS4_128","","PUBLISHED","2019","WPR","","KIR","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2017","WPR","","KIR","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2016","WPR","","KIR","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2015","WPR","","KIR","","","","","90","90.00000","","",""
"WHS4_128","","PUBLISHED","2019","EMR","","KWT","","","","","99","99.00000","","",""
"WHS4_128","","PUBLISHED","2018","EMR","","KWT","","","","","99","99.00000","","",""
"WHS4_128","","PUBLISHED","2017","EMR","","KWT","","","","","99","99.00000","","",""
"WHS4_128","","PUBLISHED","2016","EMR","","KWT","","","","","95","95.00000","","",""
"WHS4_128","","PUBLISHED","2015","EMR","","KWT","","","","","95","95.00000","","",""
"WHS4_128","","PUBLISHED","2002","EMR","","KWT","","","","","79","79.00000","","",""
"WHS4_128","","PUBLISHED","2001","EMR","","KWT","","","","","78","78.00000","","",""
"WHS4_128","","PUBLISHED","2000","EMR","","KWT","","","","","77","77.00000","","",""
"WHS4_128","","PUBLISHED","1999","EMR","","KWT","","","","","73","73.00000","","",""
"WHS4_128","","PUBLISHED","1985","EMR","","KWT","","","","","13","13.00000","","",""
"WHS4_128","","PUBLISHED","1984","EMR","","KWT","","","","","28","28.00000","","",""
"WHS4_128","","PUBLISHED","1983","EMR","","KWT","","","","","29","29.00000","","",""
"WHS4_128","","PUBLISHED","1982","EMR","","KWT","","","","","28","28.00000","","",""
"WHS4_128","","PUBLISHED","2008","WPR","","LAO","","","","","47","47.00000","","",""
"WHS4_128","","PUBLISHED","2007","WPR","","LAO","","","","","47","47.00000","","",""
"WHS4_128","","PUBLISHED","2006","WPR","","LAO","","","","","52","52.00000","","",""
"WHS4_128","","PUBLISHED","1992","WPR","","LAO","","","","","22","22.00000","","",""
"WHS4_128","","PUBLISHED","1991","WPR","","LAO","","","","","16","16.00000","","",""
"WHS4_128","","PUBLISHED","1990","WPR","","LAO","","","","","12","12.00000","","",""
"WHS4_128","","PUBLISHED","1989","WPR","","LAO","","","","","6","6.00000","","",""
"WHS4_128","","PUBLISHED","2010","AFR","","LSO","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","2009","AFR","","LSO","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","2008","AFR","","LSO","","","","","83","83.00000","","",""
"WHS4_128","","PUBLISHED","2007","AFR","","LSO","","","","","82","82.00000","","",""
"WHS4_128","","PUBLISHED","1993","AFR","","LSO","","","","","20","20.00000","","",""
"WHS4_128","","PUBLISHED","1992","AFR","","LSO","","","","","8","8.00000","","",""
