"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"M_Est_smk_daily","PUBLISHED","2010","AMR","DOM","FMLE","6.1 [3.5-8.9]","6.10000","3.50000","8.90000",""
"M_Est_smk_daily","PUBLISHED","2018","WPR","PHL","FMLE","4.8 [3.5-6.1]","4.80000","3.50000","6.10000",""
"M_Est_smk_daily","PUBLISHED","2018","AMR","CRI","BTSX","6.2 [3.5-9.3]","6.20000","3.50000","9.30000",""
"M_Est_smk_daily","PUBLISHED","2016","AFR","SWZ","BTSX","5.7 [3.5-7.9]","5.70000","3.50000","7.90000",""
"M_Est_smk_curr","PUBLISHED","2018","AFR","ERI","BTSX","5.8 [3.6-8.5]","5.80000","3.60000","8.50000",""
"M_Est_smk_daily","PUBLISHED","2007","AFR","ETH","MLE","4.8 [3.6-6.2]","4.80000","3.60000","6.20000",""
"M_Est_smk_daily","PUBLISHED","2012","AMR","HTI","BTSX","5.5 [3.6-7.7]","5.50000","3.60000","7.70000",""
"M_Est_smk_curr","PUBLISHED","2014","EUR","GEO","FMLE","5.0 [3.7-6.4]","5.00000","3.70000","6.40000",""
"M_Est_smk_daily","PUBLISHED","2018","WPR","LAO","FMLE","5.0 [3.7-6.5]","5.00000","3.70000","6.50000",""
"M_Est_smk_daily","PUBLISHED","2016","WPR","PHL","FMLE","5.1 [3.7-6.3]","5.10000","3.70000","6.30000",""
"M_Est_smk_curr","PUBLISHED","2010","AFR","COM","FMLE","6.2 [3.8-8.9]","6.20000","3.80000","8.90000",""
"M_Est_smk_curr","PUBLISHED","2016","AMR","DOM","FMLE","8.0 [3.8-13.2]","8.00000","3.80000","13.20000",""
"M_Est_smk_daily","PUBLISHED","2012","WPR","FJI","FMLE","6.4 [3.8-9.6]","6.40000","3.80000","9.60000",""
"M_Est_smk_daily","PUBLISHED","2014","WPR","KOR","FMLE","5.0 [3.8-6.4]","5.00000","3.80000","6.40000",""
"M_Est_smk_daily","PUBLISHED","2016","AMR","CRI","BTSX","6.6 [3.8-9.7]","6.60000","3.80000","9.70000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","SWZ","BTSX","5.7 [3.8-7.5]","5.70000","3.80000","7.50000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","NAM","FMLE","5.8 [3.9-7.9]","5.80000","3.90000","7.90000",""
"M_Est_smk_curr","PUBLISHED","2010","WPR","SGP","FMLE","4.8 [3.9-5.8]","4.80000","3.90000","5.80000",""
"M_Est_smk_daily","PUBLISHED","2010","WPR","KOR","FMLE","5.2 [3.9-6.5]","5.20000","3.90000","6.50000",""
"M_Est_smk_daily","PUBLISHED","2010","AMR","BHS","BTSX","7.9 [3.9-11.5]","7.90000","3.90000","11.50000",""
"M_Est_smk_curr","PUBLISHED","2014","EMR","KWT","MLE","38.6 [30.0-49.2]","38.60000","30.00000","49.20000",""
"M_Est_smk_daily","PUBLISHED","2018","WPR","KIR","BTSX","43.7 [30.0-58.9]","43.70000","30.00000","58.90000",""
"M_Est_smk_curr","PUBLISHED","2010","WPR","COK","MLE","38.3 [30.2-47.6]","38.30000","30.20000","47.60000",""
"M_Est_smk_curr","PUBLISHED","2018","WPR","KOR","MLE","37.1 [30.2-45.0]","37.10000","30.20000","45.00000",""
"M_Est_smk_daily","PUBLISHED","2016","WPR","KOR","MLE","37.0 [30.2-45.0]","37.00000","30.20000","45.00000",""
"M_Est_smk_curr","PUBLISHED","2012","EUR","HUN","MLE","36.7 [30.3-44.2]","36.70000","30.30000","44.20000",""
"M_Est_smk_daily","PUBLISHED","2016","SEAR","BGD","MLE","37.9 [30.4-45.5]","37.90000","30.40000","45.50000",""
"M_Est_smk_daily","PUBLISHED","2018","EUR","UKR","MLE","38.1 [30.4-46.0]","38.10000","30.40000","46.00000",""
"M_Est_smk_curr","PUBLISHED","2012","WPR","JPN","MLE","36.7 [30.5-42.6]","36.70000","30.50000","42.60000",""
"M_Est_smk_curr","PUBLISHED","2012","EUR","SVK","MLE","39.8 [30.5-49.1]","39.80000","30.50000","49.10000",""
"M_Est_smk_daily","PUBLISHED","2018","WPR","LAO","MLE","39.3 [30.6-50.0]","39.30000","30.60000","50.00000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","SRB","BTSX","38.3 [30.7-47.4]","38.30000","30.70000","47.40000",""
"M_Est_smk_daily","PUBLISHED","2018","EUR","BLR","MLE","39.1 [30.7-47.1]","39.10000","30.70000","47.10000",""
"M_Est_smk_curr","PUBLISHED","2010","EMR","KWT","MLE","39.9 [30.9-48.1]","39.90000","30.90000","48.10000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","EST","MLE","37.6 [31.0-44.9]","37.60000","31.00000","44.90000",""
"M_Est_smk_daily","PUBLISHED","2007","WPR","TUV","MLE","48.6 [31.1-67.1]","48.60000","31.10000","67.10000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","SRB","MLE","39.5 [31.2-49.0]","39.50000","31.20000","49.00000",""
"M_Est_smk_daily","PUBLISHED","2014","WPR","MNG","MLE","40.7 [31.2-50.0]","40.70000","31.20000","50.00000",""
"M_Est_smk_curr","PUBLISHED","2018","EUR","BGR","MLE","40.5 [31.3-50.5]","40.50000","31.30000","50.50000",""
"M_Est_smk_curr","PUBLISHED","2010","EUR","HRV","MLE","37.9 [31.3-45.4]","37.90000","31.30000","45.40000",""
"M_Est_smk_curr","PUBLISHED","2010","WPR","SLB","BTSX","40.4 [31.4-49.4]","40.40000","31.40000","49.40000",""
"M_Est_smk_curr","PUBLISHED","2007","WPR","COK","MLE","41.5 [31.5-51.2]","41.50000","31.50000","51.20000",""
"M_Est_smk_daily","PUBLISHED","2014","WPR","TON","MLE","41.7 [31.5-51.4]","41.70000","31.50000","51.40000",""
"M_Est_smk_curr","PUBLISHED","2010","EUR","HUN","MLE","37.8 [31.6-45.4]","37.80000","31.60000","45.40000",""
"M_Est_smk_daily","PUBLISHED","2007","EUR","ROU","MLE","38.6 [31.6-46.7]","38.60000","31.60000","46.70000",""
"M_Est_smk_daily","PUBLISHED","2007","EUR","BGR","MLE","40.6 [31.7-49.2]","40.60000","31.70000","49.20000",""
"M_Est_smk_daily","PUBLISHED","2010","EUR","GRC","MLE","43.1 [31.7-55.5]","43.10000","31.70000","55.50000",""
"M_Est_smk_curr","PUBLISHED","2007","SEAR","NPL","MLE","38.4 [31.8-44.9]","38.40000","31.80000","44.90000",""
"M_Est_smk_curr","PUBLISHED","2012","EUR","GRC","BTSX","39.7 [31.9-48.0]","39.70000","31.90000","48.00000",""
"M_Est_smk_curr","PUBLISHED","2014","SEAR","TLS","BTSX","40.4 [32.0-48.3]","40.40000","32.00000","48.30000",""
"M_Est_smk_curr","PUBLISHED","2010","AFR","LSO","MLE","41.2 [32.3-52.1]","41.20000","32.30000","52.10000",""
"M_Est_smk_curr","PUBLISHED","2018","SEAR","THA","MLE","39.7 [32.4-47.1]","39.70000","32.40000","47.10000",""
"M_Est_smk_curr","PUBLISHED","2007","EUR","HUN","MLE","39.6 [32.5-46.4]","39.60000","32.50000","46.40000",""
"M_Est_smk_curr","PUBLISHED","2010","EUR","SVK","MLE","40.3 [32.5-48.9]","40.30000","32.50000","48.90000",""
"M_Est_smk_curr","PUBLISHED","2016","WPR","KOR","MLE","39.7 [32.7-47.9]","39.70000","32.70000","47.90000",""
"M_Est_smk_curr","PUBLISHED","2007","EUR","SVK","MLE","41.3 [32.7-50.3]","41.30000","32.70000","50.30000",""
"M_Est_smk_curr","PUBLISHED","2016","EMR","TUN","MLE","44.9 [32.9-57.8]","44.90000","32.90000","57.80000",""
"M_Est_smk_daily","PUBLISHED","2018","WPR","CHN","MLE","43.5 [32.9-53.5]","43.50000","32.90000","53.50000",""
"M_Est_smk_curr","PUBLISHED","2018","WPR","PHL","MLE","41.6 [33.0-52.6]","41.60000","33.00000","52.60000",""
"M_Est_smk_curr","PUBLISHED","2012","SEAR","MMR","MLE","41.9 [33.1-52.2]","41.90000","33.10000","52.20000",""
"M_Est_smk_daily","PUBLISHED","2007","EUR","GRC","MLE","45.1 [33.1-59.6]","45.10000","33.10000","59.60000",""
"M_Est_smk_curr","PUBLISHED","2016","EMR","EGY","MLE","41.9 [33.2-50.1]","41.90000","33.20000","50.10000",""
"M_Est_smk_daily","PUBLISHED","2014","WPR","LAO","MLE","42.0 [33.2-52.2]","42.00000","33.20000","52.20000",""
"M_Est_smk_curr","PUBLISHED","2007","WPR","KIR","FMLE","44.3 [33.5-55.4]","44.30000","33.50000","55.40000",""
"M_Est_smk_curr","PUBLISHED","2018","WPR","TON","MLE","47.9 [33.7-65.1]","47.90000","33.70000","65.10000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","LSO","MLE","43.7 [33.8-55.6]","43.70000","33.80000","55.60000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","KAZ","MLE","44.5 [34.0-54.5]","44.50000","34.00000","54.50000",""
"M_Est_smk_curr","PUBLISHED","2016","SEAR","THA","MLE","40.8 [34.0-48.5]","40.80000","34.00000","48.50000",""
"M_Est_smk_daily","PUBLISHED","2016","SEAR","TLS","MLE","45.3 [34.3-58.5]","45.30000","34.30000","58.50000",""
"M_Est_smk_curr","PUBLISHED","2018","EUR","RUS","MLE","41.8 [34.7-49.7]","41.80000","34.70000","49.70000",""
"M_Est_smk_curr","PUBLISHED","2014","SEAR","BGD","MLE","42.7 [34.8-50.5]","42.70000","34.80000","50.50000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","GRC","MLE","45.3 [34.8-54.9]","45.30000","34.80000","54.90000",""
"M_Est_smk_curr","PUBLISHED","2018","EUR","MDA","MLE","45.0 [34.8-57.3]","45.00000","34.80000","57.30000",""
"M_Est_smk_curr","PUBLISHED","2014","EMR","TUN","MLE","46.8 [34.9-59.0]","46.80000","34.90000","59.00000",""
"M_Est_smk_curr","PUBLISHED","2014","EUR","BGR","MLE","44.1 [35.1-52.7]","44.10000","35.10000","52.70000",""
"M_Est_smk_daily","PUBLISHED","2012","WPR","KIR","BTSX","47.6 [35.2-60.1]","47.60000","35.20000","60.10000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","LSO","MLE","46.5 [35.4-58.7]","46.50000","35.40000","58.70000",""
"M_Est_smk_curr","PUBLISHED","2016","WPR","TUV","MLE","54.0 [35.4-73.0]","54.00000","35.40000","73.00000",""
"M_Est_smk_curr","PUBLISHED","2014","WPR","PHL","MLE","44.3 [35.5-52.7]","44.30000","35.50000","52.70000",""
"M_Est_smk_daily","PUBLISHED","2007","EUR","TUR","MLE","43.3 [35.5-51.4]","43.30000","35.50000","51.40000",""
"M_Est_smk_curr","PUBLISHED","2010","SEAR","MMR","MLE","44.1 [35.6-55.2]","44.10000","35.60000","55.20000",""
"M_Est_smk_daily","PUBLISHED","2014","SEAR","TLS","MLE","47.4 [35.6-59.4]","47.40000","35.60000","59.40000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","LSO","MLE","49.2 [35.7-62.5]","49.20000","35.70000","62.50000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","MUS","MLE","43.8 [35.7-52.6]","43.80000","35.70000","52.60000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","RUS","MLE","43.2 [35.9-50.8]","43.20000","35.90000","50.80000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","TUR","MLE","43.3 [35.9-51.7]","43.30000","35.90000","51.70000",""
"M_Est_smk_curr","PUBLISHED","2010","WPR","WSM","MLE","46.6 [36.0-61.0]","46.60000","36.00000","61.00000",""
"M_Est_smk_curr","PUBLISHED","2014","WPR","NRU","BTSX","48.7 [36.3-63.6]","48.70000","36.30000","63.60000",""
"M_Est_smk_curr","PUBLISHED","2014","EUR","RUS","MLE","44.6 [36.5-52.1]","44.60000","36.50000","52.10000",""
"M_Est_smk_daily","PUBLISHED","2010","WPR","KOR","MLE","44.9 [36.6-53.6]","44.90000","36.60000","53.60000",""
"M_Est_smk_curr","PUBLISHED","2012","WPR","NRU","FMLE","51.3 [36.8-64.9]","51.30000","36.80000","64.90000",""
"M_Est_smk_daily","PUBLISHED","2010","WPR","KIR","BTSX","48.9 [37.4-61.5]","48.90000","37.40000","61.50000",""
"M_Est_smk_curr","PUBLISHED","2014","EUR","UKR","MLE","45.1 [37.5-52.4]","45.10000","37.50000","52.40000",""
"M_Est_smk_curr","PUBLISHED","2012","EUR","BGR","MLE","45.7 [37.6-54.4]","45.70000","37.60000","54.40000",""
"M_Est_smk_curr","PUBLISHED","2012","EUR","KAZ","MLE","46.4 [37.6-56.4]","46.40000","37.60000","56.40000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","BLR","MLE","45.3 [37.7-53.8]","45.30000","37.70000","53.80000",""
"M_Est_smk_daily","PUBLISHED","2007","WPR","KIR","BTSX","51.2 [37.8-64.2]","51.20000","37.80000","64.20000",""
"M_Est_smk_daily","PUBLISHED","2018","EUR","ARM","MLE","48.4 [37.9-57.4]","48.40000","37.90000","57.40000",""
"M_Est_smk_curr","PUBLISHED","2010","SEAR","BGD","MLE","45.5 [38.2-53.5]","45.50000","38.20000","53.50000",""
"M_Est_smk_curr","PUBLISHED","2012","WPR","MNG","MLE","48.0 [38.3-57.5]","48.00000","38.30000","57.50000",""
"M_Est_smk_curr","PUBLISHED","2014","EUR","CYP","MLE","51.7 [38.7-64.2]","51.70000","38.70000","64.20000",""
"M_Est_smk_curr","PUBLISHED","2010","AMR","CHL","MLE","52.7 [39.1-68.1]","52.70000","39.10000","68.10000",""
"M_Est_smk_curr","PUBLISHED","2012","WPR","LAO","MLE","50.1 [39.4-61.0]","50.10000","39.40000","61.00000",""
"M_Est_smk_curr","PUBLISHED","2007","AMR","CHL","MLE","54.1 [39.5-70.3]","54.10000","39.50000","70.30000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","CYP","MLE","50.5 [39.6-64.6]","50.50000","39.60000","64.60000",""
"M_Est_smk_daily","PUBLISHED","2010","AMR","MEX","FMLE","4.9 [4.0-6.0]","4.90000","4.00000","6.00000",""
"M_Est_smk_daily","PUBLISHED","2018","SEAR","NPL","FMLE","5.4 [4.0-7.1]","5.40000","4.00000","7.10000",""
"M_Est_smk_curr","PUBLISHED","2012","AMR","COL","FMLE","5.1 [4.1-6.4]","5.10000","4.10000","6.40000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","BEN","BTSX","5.7 [4.1-7.5]","5.70000","4.10000","7.50000",""
"M_Est_smk_daily","PUBLISHED","2016","WPR","LAO","FMLE","5.6 [4.1-7.1]","5.60000","4.10000","7.10000",""
"M_Est_smk_daily","PUBLISHED","2014","WPR","PHL","FMLE","5.4 [4.1-6.6]","5.40000","4.10000","6.60000",""
"M_Est_smk_daily","PUBLISHED","2012","AMR","BHS","BTSX","7.9 [4.1-12.0]","7.90000","4.10000","12.00000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","CMR","BTSX","5.7 [4.1-7.4]","5.70000","4.10000","7.40000",""
"M_Est_smk_daily","PUBLISHED","2012","AFR","LBR","BTSX","5.9 [4.1-7.6]","5.90000","4.10000","7.60000",""
"M_Est_smk_curr","PUBLISHED","2014","AMR","CRI","FMLE","5.7 [4.2-7.5]","5.70000","4.20000","7.50000",""
"M_Est_smk_curr","PUBLISHED","2007","EUR","MDA","FMLE","5.3 [4.2-6.3]","5.30000","4.20000","6.30000",""
"M_Est_smk_daily","PUBLISHED","2018","AMR","SLV","MLE","10.9 [4.2-19.5]","10.90000","4.20000","19.50000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","CIV","BTSX","9.1 [4.2-15.3]","9.10000","4.20000","15.30000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","BEN","BTSX","6.0 [4.3-7.5]","6.00000","4.30000","7.50000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","ERI","BTSX","6.3 [4.3-8.7]","6.30000","4.30000","8.70000",""
"M_Est_smk_daily","PUBLISHED","2016","WPR","PLW","FMLE","7.0 [4.3-9.7]","7.00000","4.30000","9.70000",""
"M_Est_smk_daily","PUBLISHED","2012","AFR","CIV","BTSX","10.3 [4.3-16.9]","10.30000","4.30000","16.90000",""
"M_Est_smk_curr","PUBLISHED","2010","AMR","COL","FMLE","5.7 [4.4-7.2]","5.70000","4.40000","7.20000",""
"M_Est_smk_curr","PUBLISHED","2018","WPR","LAO","FMLE","5.9 [4.4-7.7]","5.90000","4.40000","7.70000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","ERI","BTSX","6.6 [4.4-9.0]","6.60000","4.40000","9.00000",""
"M_Est_smk_daily","PUBLISHED","2012","WPR","PHL","FMLE","5.7 [4.4-7.1]","5.70000","4.40000","7.10000",""
"M_Est_smk_daily","PUBLISHED","2014","AFR","TCD","BTSX","7.1 [4.4-10.3]","7.10000","4.40000","10.30000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","BDI","BTSX","7.4 [4.5-11.3]","7.40000","4.50000","11.30000",""
"M_Est_smk_daily","PUBLISHED","2014","AMR","CRI","BTSX","7.1 [4.5-10.5]","7.10000","4.50000","10.50000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","NAM","FMLE","6.4 [4.6-8.5]","6.40000","4.60000","8.50000",""
"M_Est_smk_daily","PUBLISHED","2016","AMR","CUB","FMLE","10.9 [4.6-18.7]","10.90000","4.60000","18.70000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","ETH","MLE","5.9 [4.7-7.1]","5.90000","4.70000","7.10000",""
"M_Est_smk_curr","PUBLISHED","2014","AMR","BRB","BTSX","7.3 [4.7-10.2]","7.30000","4.70000","10.20000",""
"M_Est_smk_daily","PUBLISHED","2016","AMR","BRB","MLE","8.7 [4.7-13.0]","8.70000","4.70000","13.00000",""
"M_Est_smk_daily","PUBLISHED","2012","AFR","SEN","BTSX","6.6 [4.7-8.3]","6.60000","4.70000","8.30000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","TCD","BTSX","7.2 [4.7-10.1]","7.20000","4.70000","10.10000",""
"M_Est_smk_curr","PUBLISHED","2012","AMR","CRI","FMLE","6.2 [4.8-7.9]","6.20000","4.80000","7.90000",""
"M_Est_smk_curr","PUBLISHED","2012","SEAR","MMR","FMLE","7.1 [4.8-9.7]","7.10000","4.80000","9.70000",""
"M_Est_smk_daily","PUBLISHED","2014","AMR","PER","BTSX","9.0 [4.8-12.8]","9.00000","4.80000","12.80000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","CMR","BTSX","7.1 [4.9-9.3]","7.10000","4.90000","9.30000",""
"M_Est_smk_daily","PUBLISHED","2016","AMR","DOM","MLE","8.1 [4.9-12.2]","8.10000","4.90000","12.20000",""
"M_Est_smk_daily","PUBLISHED","2010","AFR","SEN","BTSX","6.9 [4.9-8.8]","6.90000","4.90000","8.80000",""
"M_Est_smk_daily","PUBLISHED","2016","EUR","ARM","MLE","49.6 [40.1-58.7]","49.60000","40.10000","58.70000",""
"M_Est_smk_curr","PUBLISHED","2010","EUR","TUR","MLE","47.8 [40.2-55.8]","47.80000","40.20000","55.80000",""
"M_Est_smk_curr","PUBLISHED","2010","EUR","RUS","MLE","47.4 [40.3-54.6]","47.40000","40.30000","54.60000",""
"M_Est_smk_daily","PUBLISHED","2007","EUR","BLR","MLE","48.6 [40.5-59.0]","48.60000","40.50000","59.00000",""
"M_Est_smk_curr","PUBLISHED","2010","EUR","GRC","MLE","49.5 [40.7-60.1]","49.50000","40.70000","60.10000",""
"M_Est_smk_daily","PUBLISHED","2007","EUR","RUS","MLE","47.7 [40.7-56.8]","47.70000","40.70000","56.80000",""
"M_Est_smk_curr","PUBLISHED","2010","EMR","TUN","MLE","51.3 [40.8-63.5]","51.30000","40.80000","63.50000",""
"M_Est_smk_curr","PUBLISHED","2007","EUR","BIH","MLE","52.6 [40.9-64.7]","52.60000","40.90000","64.70000",""
"M_Est_smk_curr","PUBLISHED","2007","EUR","KGZ","MLE","49.7 [41.0-60.5]","49.70000","41.00000","60.50000",""
"M_Est_smk_curr","PUBLISHED","2007","WPR","NRU","FMLE","56.3 [41.6-72.2]","56.30000","41.60000","72.20000",""
"M_Est_smk_curr","PUBLISHED","2010","WPR","TUV","MLE","58.8 [41.9-76.4]","58.80000","41.90000","76.40000",""
"M_Est_smk_curr","PUBLISHED","2007","WPR","TUV","MLE","61.3 [42.0-80.2]","61.30000","42.00000","80.20000",""
"M_Est_smk_curr","PUBLISHED","2010","EUR","ALB","MLE","52.9 [42.1-65.0]","52.90000","42.10000","65.00000",""
"M_Est_smk_curr","PUBLISHED","2018","EUR","ARM","MLE","52.5 [42.6-62.3]","52.50000","42.60000","62.30000",""
"M_Est_smk_curr","PUBLISHED","2007","EMR","TUN","MLE","54.3 [42.7-66.7]","54.30000","42.70000","66.70000",""
"M_Est_smk_curr","PUBLISHED","2007","WPR","CHN","MLE","52.9 [42.9-62.4]","52.90000","42.90000","62.40000",""
"M_Est_smk_curr","PUBLISHED","2010","EUR","LVA","MLE","51.9 [43.5-61.0]","51.90000","43.50000","61.00000",""
"M_Est_smk_curr","PUBLISHED","2007","EUR","UKR","MLE","52.6 [43.7-60.8]","52.60000","43.70000","60.80000",""
"M_Est_smk_daily","PUBLISHED","2010","EUR","ARM","MLE","52.6 [43.8-62.9]","52.60000","43.80000","62.90000",""
"M_Est_smk_curr","PUBLISHED","2014","EUR","ARM","MLE","54.8 [45.7-65.2]","54.80000","45.70000","65.20000",""
"M_Est_smk_curr","PUBLISHED","2012","WPR","SLB","MLE","57.8 [46.2-71.7]","57.80000","46.20000","71.70000",""
"M_Est_smk_curr","PUBLISHED","2014","SEAR","IDN","MLE","59.3 [48.2-70.3]","59.30000","48.20000","70.30000",""
"M_Est_smk_curr","PUBLISHED","2010","EUR","ARM","MLE","57.2 [48.6-66.5]","57.20000","48.60000","66.50000",""
"M_Est_smk_daily","PUBLISHED","2010","WPR","KIR","MLE","64.1 [49.3-79.9]","64.10000","49.30000","79.90000",""
"M_Est_smk_curr","PUBLISHED","2018","AMR","MEX","FMLE","6.6 [5.0-8.0]","6.60000","5.00000","8.00000",""
"M_Est_smk_curr","PUBLISHED","2012","AFR","NAM","FMLE","7.0 [5.0-9.0]","7.00000","5.00000","9.00000",""
"M_Est_smk_curr","PUBLISHED","2010","AFR","TGO","BTSX","7.4 [5.0-10.1]","7.40000","5.00000","10.10000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","TGO","BTSX","6.7 [5.0-8.5]","6.70000","5.00000","8.50000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","CMR","BTSX","7.2 [5.1-9.6]","7.20000","5.10000","9.60000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","CMR","BTSX","7.1 [5.1-9.4]","7.10000","5.10000","9.40000",""
"M_Est_smk_daily","PUBLISHED","2010","WPR","PLW","FMLE","8.2 [5.1-11.1]","8.20000","5.10000","11.10000",""
"M_Est_smk_daily","PUBLISHED","2018","EUR","UKR","FMLE","6.4 [5.1-7.9]","6.40000","5.10000","7.90000",""
"M_Est_smk_curr","PUBLISHED","2016","EUR","ALB","FMLE","8.7 [5.2-12.2]","8.70000","5.20000","12.20000",""
"M_Est_smk_curr","PUBLISHED","2010","AMR","BRB","BTSX","7.7 [5.2-10.7]","7.70000","5.20000","10.70000",""
"M_Est_smk_curr","PUBLISHED","2018","AMR","HTI","BTSX","7.4 [5.2-10.0]","7.40000","5.20000","10.00000",""
"M_Est_smk_daily","PUBLISHED","2018","WPR","JPN","FMLE","7.0 [5.2-8.9]","7.00000","5.20000","8.90000",""
"M_Est_smk_daily","PUBLISHED","2014","AFR","MWI","BTSX","6.9 [5.2-8.6]","6.90000","5.20000","8.60000",""
"M_Est_smk_curr","PUBLISHED","2018","SEAR","NPL","FMLE","7.1 [5.3-9.0]","7.10000","5.30000","9.00000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","KEN","BTSX","7.3 [5.3-9.7]","7.30000","5.30000","9.70000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","NER","BTSX","6.9 [5.4-8.5]","6.90000","5.40000","8.50000",""
"M_Est_smk_curr","PUBLISHED","2016","AFR","SWZ","BTSX","8.1 [5.4-10.6]","8.10000","5.40000","10.60000",""
"M_Est_smk_daily","PUBLISHED","2016","EUR","UKR","FMLE","6.8 [5.4-8.1]","6.80000","5.40000","8.10000",""
"M_Est_smk_daily","PUBLISHED","2007","EMR","OMN","BTSX","7.3 [5.4-9.1]","7.30000","5.40000","9.10000",""
"M_Est_smk_curr","PUBLISHED","2016","WPR","PHL","FMLE","7.0 [5.5-8.5]","7.00000","5.50000","8.50000",""
"M_Est_smk_curr","PUBLISHED","2018","AFR","SLE","FMLE","8.0 [5.5-10.3]","8.00000","5.50000","10.30000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","ERI","MLE","9.2 [5.5-13.0]","9.20000","5.50000","13.00000",""
"M_Est_smk_daily","PUBLISHED","2012","AFR","COG","BTSX","7.7 [5.5-10.2]","7.70000","5.50000","10.20000",""
"M_Est_smk_curr","PUBLISHED","2014","EUR","KAZ","FMLE","7.3 [5.6-9.2]","7.30000","5.60000","9.20000",""
"M_Est_smk_curr","PUBLISHED","2010","SEAR","MMR","FMLE","8.3 [5.6-11.4]","8.30000","5.60000","11.40000",""
"M_Est_smk_daily","PUBLISHED","2016","WPR","JPN","FMLE","7.4 [5.6-9.3]","7.40000","5.60000","9.30000",""
"M_Est_smk_daily","PUBLISHED","2016","AFR","COG","BTSX","8.7 [5.6-11.8]","8.70000","5.60000","11.80000",""
"M_Est_smk_curr","PUBLISHED","2010","AMR","DOM","FMLE","10.0 [5.7-14.9]","10.00000","5.70000","14.90000",""
"M_Est_smk_curr","PUBLISHED","2014","AFR","UGA","BTSX","7.2 [5.7-8.9]","7.20000","5.70000","8.90000",""
"M_Est_smk_daily","PUBLISHED","2012","AMR","BRB","MLE","9.1 [5.7-13.3]","9.10000","5.70000","13.30000",""
"M_Est_smk_daily","PUBLISHED","2012","AMR","PER","BTSX","10.2 [5.7-14.9]","10.20000","5.70000","14.90000",""
"M_Est_smk_daily","PUBLISHED","2016","EUR","UZB","BTSX","9.2 [5.7-12.9]","9.20000","5.70000","12.90000",""
"M_Est_smk_curr","PUBLISHED","2007","AFR","SYC","FMLE","7.9 [5.8-10.1]","7.90000","5.80000","10.10000",""
"M_Est_smk_curr","PUBLISHED","2014","AMR","DOM","BTSX","10.4 [5.8-15.8]","10.40000","5.80000","15.80000",""
"M_Est_smk_daily","PUBLISHED","2014","WPR","JPN","FMLE","7.7 [5.8-9.7]","7.70000","5.80000","9.70000",""
"M_Est_smk_daily","PUBLISHED","2018","AFR","MLI","BTSX","9.8 [5.8-14.4]","9.80000","5.80000","14.40000",""
"M_Est_smk_daily","PUBLISHED","2016","AMR","CRI","MLE","10.0 [5.9-14.6]","10.00000","5.90000","14.60000",""
"M_Est_smk_daily","PUBLISHED","2012","AMR","HTI","MLE","8.4 [5.9-11.5]","8.40000","5.90000","11.50000",""
"M_Est_smk_daily","PUBLISHED","2014","EUR","UKR","FMLE","7.2 [5.9-8.6]","7.20000","5.90000","8.60000",""
"M_Est_smk_daily","PUBLISHED","2010","EMR","OMN","BTSX","7.8 [5.9-9.7]","7.80000","5.90000","9.70000",""
"M_Est_smk_daily","PUBLISHED","2007","WPR","KIR","MLE","66.2 [50.0-83.5]","66.20000","50.00000","83.50000",""
"M_Est_smk_curr","PUBLISHED","2016","SEAR","TLS","MLE","66.1 [53.0-80.2]","66.10000","53.00000","80.20000",""
"M_Est_smk_curr","PUBLISHED","2012","WPR","KIR","MLE","73.0 [55.0-91.8]","73.00000","55.00000","91.80000",""
