GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,SEX,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,WEALTHDECILE,Display Value,Numeric,Low,High,Comments
imr,EQ_DHS,PUBLISHED,1998,AFR,TGO,,,,,,WEALTHDECILE07,80.7 [64.1-101.2],80.73808,64.1391,101.16846,
imr,EQ_MICS,PUBLISHED,2010,AFR,TGO,,,,,,WEALTHDECILE02,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,TGO,,,,,,WEALTHDECILE03,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,TGO,,,,,,WEALTHDECILE04,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,TGO,,,,,,WEALTHDECILE05,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2017,AFR,TGO,,,,,,WEALTHDECILE10,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2017,AFR,TGO,,,,,,WEALTHDECILE02,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2017,AFR,TGO,,,,,,WEALTHDECILE03,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2017,AFR,TGO,,,,,,WEALTHDECILE04,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AMR,TTO,,,,,,WEALTHDECILE08,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AMR,TTO,,,,,,WEALTHDECILE09,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AMR,TTO,,,,,,WEALTHDECILE01,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AMR,TTO,,,,,,WEALTHDECILE10,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AMR,TTO,,,,,,WEALTHDECILE02,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,,,,WEALTHDECILE07,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,,,,WEALTHDECILE08,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,,,,WEALTHDECILE09,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,,,WEALTHDECILE01,32.3 [22.9-45.2],32.26461,22.92891,45.22548,
imr,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,,,WEALTHDECILE10,14.2 [5.5-36.4],14.23441,5.48781,36.41119,
imr,EQ_MICS,PUBLISHED,2018,EMR,TUN,,,,,,WEALTHDECILE06,17.8 [9.9-31.8],17.77955,9.87125,31.81992,
imr,EQ_MICS,PUBLISHED,2018,EMR,TUN,,,,,,WEALTHDECILE07,4.6 [1.3-15.8],4.5969,1.33056,15.75512,
imr,EQ_MICS,PUBLISHED,2018,EMR,TUN,,,,,,WEALTHDECILE08,16.3 [9.4-28.1],16.30093,9.40005,28.12414,
imr,EQ_MICS,PUBLISHED,2018,EMR,TUN,,,,,,WEALTHDECILE09,7.6 [2.9-19.8],7.61069,2.90639,19.77836,
imr,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,,,,WEALTHDECILE01,102.2 [78.4-132.2],102.20523,78.42635,132.15993,
imr,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,,,,WEALTHDECILE04,47.9 [33.4-68.2],47.89431,33.40926,68.21634,
imr,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,,,,WEALTHDECILE05,38.4 [27.3-53.6],38.35567,27.32257,53.59853,
imr,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,,,,WEALTHDECILE06,46.6 [32.1-67.2],46.60277,32.12598,67.15057,
imr,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,,,,WEALTHDECILE07,29.3 [18.0-47.5],29.30558,17.95612,47.4818,
imr,EQ_DHS,PUBLISHED,2008,EUR,TUR,,,,,,WEALTHDECILE03,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2008,EUR,TUR,,,,,,WEALTHDECILE04,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2008,EUR,TUR,,,,,,WEALTHDECILE05,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2008,EUR,TUR,,,,,,WEALTHDECILE06,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EUR,TKM,,,,,,WEALTHDECILE10,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EUR,TKM,,,,,,WEALTHDECILE02,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EUR,TKM,,,,,,WEALTHDECILE03,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EUR,TKM,,,,,,WEALTHDECILE04,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EUR,TKM,,,,,,WEALTHDECILE05,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2015,EUR,TKM,,,,,,WEALTHDECILE09,12.2 [6.8-21.9],12.23335,6.79,21.94409,
imr,EQ_DHS,PUBLISHED,1995,AFR,UGA,,,,,,WEALTHDECILE01,105.4 [85.2-129.7],105.37961,85.17751,129.69388,
imr,EQ_DHS,PUBLISHED,1995,AFR,UGA,,,,,,WEALTHDECILE10,59.6 [47.6-74.3],59.60733,47.63899,74.34774,
imr,EQ_DHS,PUBLISHED,1995,AFR,UGA,,,,,,WEALTHDECILE02,113.4 [94.3-135.8],113.40405,94.27927,135.82654,
imr,EQ_DHS,PUBLISHED,1995,AFR,UGA,,,,,,WEALTHDECILE03,79.1 [65.3-95.5],79.13634,65.34409,95.54217,
imr,EQ_DHS,PUBLISHED,2000,AFR,UGA,,,,,,WEALTHDECILE08,79.7 [63.5-99.7],79.72246,63.48102,99.67693,
imr,EQ_DHS,PUBLISHED,2000,AFR,UGA,,,,,,WEALTHDECILE09,75.9 [60.5-94.7],75.85663,60.52988,94.67316,
imr,EQ_DHS,PUBLISHED,2006,AFR,UGA,,,,,,WEALTHDECILE01,101.3 [87.1-117.5],101.28296,87.06619,117.52234,
imr,EQ_DHS,PUBLISHED,2006,AFR,UGA,,,,,,WEALTHDECILE10,54.4 [38.8-75.8],54.42548,38.81069,75.82701,
imr,EQ_DHS,PUBLISHED,2006,AFR,UGA,,,,,,WEALTHDECILE02,95.3 [80.2-113.0],95.34309,80.21522,112.97353,
imr,EQ_DHS,PUBLISHED,2011,AFR,UGA,,,,,,WEALTHDECILE06,75.3 [61.1-92.4],75.25105,61.07948,92.38713,
imr,EQ_DHS,PUBLISHED,2011,AFR,UGA,,,,,,WEALTHDECILE07,62.2 [49.0-78.6],62.16996,48.99237,78.59904,
imr,EQ_DHS,PUBLISHED,2011,AFR,UGA,,,,,,WEALTHDECILE08,63.3 [45.5-87.4],63.27883,45.46362,87.4356,
imr,EQ_DHS,PUBLISHED,2011,AFR,UGA,,,,,,WEALTHDECILE09,51.4 [39.0-67.4],51.36563,39.0123,67.35648,
imr,EQ_DHS,PUBLISHED,2016,AFR,UGA,,,,,,WEALTHDECILE01,60.9 [51.9-71.3],60.8596,51.87434,71.28418,
imr,EQ_DHS,PUBLISHED,2016,AFR,UGA,,,,,,WEALTHDECILE10,39.3 [29.3-52.4],39.27781,29.33363,52.41108,
imr,EQ_RHS,PUBLISHED,1999,EUR,UKR,,,,,,WEALTHDECILE05,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,1999,EUR,UKR,,,,,,WEALTHDECILE06,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,1999,EUR,UKR,,,,,,WEALTHDECILE07,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,1999,EUR,UKR,,,,,,WEALTHDECILE08,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,EUR,UKR,,,,,,WEALTHDECILE04,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,EUR,UKR,,,,,,WEALTHDECILE05,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,EUR,UKR,,,,,,WEALTHDECILE06,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,EUR,UKR,,,,,,WEALTHDECILE07,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,EUR,UKR,,,,,,WEALTHDECILE02,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,EUR,UKR,,,,,,WEALTHDECILE03,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,EUR,UKR,,,,,,WEALTHDECILE04,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,EUR,UKR,,,,,,WEALTHDECILE05,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,EUR,UKR,,,,,,WEALTHDECILE06,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,,,WEALTHDECILE10,52.5 [40.2-68.5],52.53955,40.16194,68.45975,
imr,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,,,WEALTHDECILE02,97.0 [76.7-121.9],96.98867,76.7313,121.88804,
imr,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,,,WEALTHDECILE03,116.8 [93.1-145.5],116.7548,93.06422,145.5085,
imr,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,,,WEALTHDECILE04,124.3 [100.5-152.7],124.25864,100.46815,152.72614,
imr,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,,,WEALTHDECILE09,108.0 [81.6-141.6],108.0168,81.61599,141.64053,
imr,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,,WEALTHDECILE01,92.0 [78.7-107.4],92.04742,78.70024,107.39436,
imr,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,,WEALTHDECILE10,63.8 [46.6-86.7],63.78548,46.59802,86.73574,
imr,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,,WEALTHDECILE02,83.2 [68.4-101.0],83.23589,68.36796,100.98665,
imr,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,,WEALTHDECILE03,89.4 [74.1-107.6],89.41827,74.06897,107.57885,
imr,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,,,WEALTHDECILE07,61.3 [48.0-78.0],61.30052,47.96036,78.04705,
imr,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,,,WEALTHDECILE08,59.7 [40.1-87.8],59.65358,40.11847,87.83061,
imr,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,,,WEALTHDECILE09,70.7 [55.9-89.0],70.6912,55.94709,88.9548,
imr,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,,,WEALTHDECILE01,38.3 [29.2-50.0],38.26431,29.21606,49.97056,
imr,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,,,WEALTHDECILE10,55.4 [40.8-74.7],55.35997,40.80779,74.69741,
imr,EQ_MICS,PUBLISHED,2012,AMR,URY,,,,,,WEALTHDECILE06,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,AMR,URY,,,,,,WEALTHDECILE07,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,AMR,URY,,,,,,WEALTHDECILE08,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,AMR,URY,,,,,,WEALTHDECILE09,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1996,EUR,UZB,,,,,,WEALTHDECILE01,48.1 [29.4-77.9],48.11483,29.36039,77.88769,
imr,EQ_MICS,PUBLISHED,2006,EUR,UZB,,,,,,WEALTHDECILE05,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EUR,UZB,,,,,,WEALTHDECILE06,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EUR,UZB,,,,,,WEALTHDECILE07,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EUR,UZB,,,,,,WEALTHDECILE08,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1997,WPR,VNM,,,,,,WEALTHDECILE03,40.6 [27.0-60.8],40.64346,26.96002,60.83767,
imr,EQ_DHS,PUBLISHED,1997,WPR,VNM,,,,,,WEALTHDECILE04,46.0 [26.2-79.7],46.03337,26.16804,79.74448,
imr,EQ_DHS,PUBLISHED,1997,WPR,VNM,,,,,,WEALTHDECILE05,37.0 [23.6-57.5],36.96518,23.56254,57.54213,
imr,EQ_DHS,PUBLISHED,1997,WPR,VNM,,,,,,WEALTHDECILE06,33.4 [15.8-69.1],33.3795,15.81186,69.09522,
imr,EQ_DHS,PUBLISHED,2002,WPR,VNM,,,,,,WEALTHDECILE02,22.3 [12.2-40.6],22.34393,12.19942,40.57767,
imr,EQ_DHS,PUBLISHED,2002,WPR,VNM,,,,,,WEALTHDECILE03,31.2 [19.1-50.6],31.2438,19.13971,50.60764,
imr,EQ_DHS,PUBLISHED,2002,WPR,VNM,,,,,,WEALTHDECILE04,24.2 [13.2-43.9],24.17125,13.19283,43.87911,
imr,EQ_DHS,PUBLISHED,2002,WPR,VNM,,,,,,WEALTHDECILE05,13.9 [6.5-29.4],13.92284,6.52958,29.4392,
imr,EQ_MICS,PUBLISHED,2006,WPR,VNM,,,,,,WEALTHDECILE09,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,WPR,VNM,,,,,,WEALTHDECILE01,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,WPR,VNM,,,,,,WEALTHDECILE10,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,WPR,VNM,,,,,,WEALTHDECILE02,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,WPR,VNM,,,,,,WEALTHDECILE03,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,WPR,VNM,,,,,,WEALTHDECILE04,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2013,WPR,VNM,,,,,,WEALTHDECILE08,14.2 [7.4-27.2],14.21737,7.39569,27.15909,
imr,EQ_MICS,PUBLISHED,2013,WPR,VNM,,,,,,WEALTHDECILE09,3.8 [0.7-19.3],3.78991,0.73502,19.29632,
imr,EQ_DHS,PUBLISHED,1991,EMR,YEM,,,,,,WEALTHDECILE01,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1991,EMR,YEM,,,,,,WEALTHDECILE10,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1991,EMR,YEM,,,,,,WEALTHDECILE02,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1997,EMR,YEM,,,,,,WEALTHDECILE07,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1997,EMR,YEM,,,,,,WEALTHDECILE08,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1997,EMR,YEM,,,,,,WEALTHDECILE09,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,EMR,YEM,,,,,,WEALTHDECILE01,100.5 [81.5-123.3],100.48019,81.51002,123.27283,
imr,EQ_MICS,PUBLISHED,2006,EMR,YEM,,,,,,WEALTHDECILE10,38.9 [26.1-57.7],38.91281,26.08149,57.68287,
imr,EQ_DHS,PUBLISHED,2013,EMR,YEM,,,,,,WEALTHDECILE05,53.4 [44.5-63.8],53.35245,44.5102,63.83391,
imr,EQ_DHS,PUBLISHED,2013,EMR,YEM,,,,,,WEALTHDECILE06,40.7 [31.7-52.2],40.68978,31.65395,52.166,
imr,EQ_DHS,PUBLISHED,2013,EMR,YEM,,,,,,WEALTHDECILE07,41.6 [33.1-52.3],41.64278,33.1123,52.25214,
imr,EQ_DHS,PUBLISHED,2013,EMR,YEM,,,,,,WEALTHDECILE08,34.1 [26.7-43.5],34.09127,26.68563,43.46032,
imr,EQ_DHS,PUBLISHED,2013,EMR,YEM,,,,,,WEALTHDECILE09,34.6 [26.0-45.8],34.55374,25.97706,45.8289,
imr,EQ_DHS,PUBLISHED,1992,AFR,ZMB,,,,,,WEALTHDECILE01,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1996,AFR,ZMB,,,,,,WEALTHDECILE04,143.8 [120.2-171.1],143.80913,120.216,171.13188,
imr,EQ_DHS,PUBLISHED,1996,AFR,ZMB,,,,,,WEALTHDECILE05,105.7 [87.1-127.9],105.73476,87.06196,127.85161,
imr,EQ_DHS,PUBLISHED,1996,AFR,ZMB,,,,,,WEALTHDECILE06,100.9 [82.6-122.7],100.8826,82.5863,122.69022,
imr,EQ_DHS,PUBLISHED,1996,AFR,ZMB,,,,,,WEALTHDECILE07,116.3 [99.3-135.7],116.27636,99.30735,135.70805,
imr,EQ_DHS,PUBLISHED,2001,AFR,ZMB,,,,,,WEALTHDECILE03,94.0 [77.9-112.9],93.96401,77.94689,112.86956,
imr,EQ_DHS,PUBLISHED,2001,AFR,ZMB,,,,,,WEALTHDECILE04,92.5 [78.4-108.8],92.495,78.41513,108.8045,
imr,EQ_DHS,PUBLISHED,2001,AFR,ZMB,,,,,,WEALTHDECILE05,100.5 [83.7-120.2],100.46342,83.65668,120.20375,
imr,EQ_DHS,PUBLISHED,2001,AFR,ZMB,,,,,,WEALTHDECILE06,126.9 [108.6-147.8],126.92197,108.6282,147.78575,
imr,EQ_DHS,PUBLISHED,2013,AFR,ZMB,,,,,,WEALTHDECILE10,42.7 [30.7-59.0],42.69789,30.72748,59.0475,
imr,EQ_DHS,PUBLISHED,2013,AFR,ZMB,,,,,,WEALTHDECILE02,54.7 [43.4-68.7],54.68097,43.41949,68.65367,
imr,EQ_DHS,PUBLISHED,2013,AFR,ZMB,,,,,,WEALTHDECILE03,53.1 [44.4-63.5],53.1473,44.41624,63.48065,
imr,EQ_DHS,PUBLISHED,2013,AFR,ZMB,,,,,,WEALTHDECILE04,46.0 [37.1-56.9],45.97727,37.0744,56.89172,
imr,EQ_DHS,PUBLISHED,2018,AFR,ZMB,,,,,,WEALTHDECILE09,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1994,AFR,ZWE,,,,,,WEALTHDECILE01,47.4 [35.7-62.7],47.4492,35.73929,62.74617,
imr,EQ_DHS,PUBLISHED,1994,AFR,ZWE,,,,,,WEALTHDECILE10,32.6 [17.1-61.0],32.56204,17.13175,61.02721,
imr,EQ_DHS,PUBLISHED,1994,AFR,ZWE,,,,,,WEALTHDECILE02,57.8 [43.7-76.0],57.80601,43.7423,76.03188,
imr,EQ_DHS,PUBLISHED,1994,AFR,ZWE,,,,,,WEALTHDECILE03,51.3 [36.3-72.0],51.31041,36.33,72.00634,
imr,EQ_DHS,PUBLISHED,1999,AFR,ZWE,,,,,,WEALTHDECILE08,53.4 [35.7-79.1],53.38263,35.6818,79.1437,
imr,EQ_DHS,PUBLISHED,1999,AFR,ZWE,,,,,,WEALTHDECILE09,52.6 [33.9-80.8],52.61993,33.92304,80.76031,
imr,EQ_DHS,PUBLISHED,2005,AFR,ZWE,,,,,,WEALTHDECILE01,39.7 [24.7-63.3],39.72374,24.69853,63.29624,
imr,EQ_DHS,PUBLISHED,2005,AFR,ZWE,,,,,,WEALTHDECILE10,38.4 [25.1-58.4],38.40695,25.08405,58.38229,
imr,EQ_DHS,PUBLISHED,2005,AFR,ZWE,,,,,,WEALTHDECILE02,56.8 [39.8-80.6],56.84274,39.7991,80.57272,
imr,EQ_MICS,PUBLISHED,2009,AFR,ZWE,,,,,,WEALTHDECILE06,67.4 [51.9-87.1],67.39768,51.8938,87.10796,
imr,EQ_MICS,PUBLISHED,2009,AFR,ZWE,,,,,,WEALTHDECILE07,66.1 [51.8-83.8],66.06415,51.84675,83.8355,
imr,EQ_MICS,PUBLISHED,2009,AFR,ZWE,,,,,,WEALTHDECILE08,55.3 [41.3-73.8],55.33638,41.26168,73.8423,
imr,EQ_MICS,PUBLISHED,2009,AFR,ZWE,,,,,,WEALTHDECILE09,56.9 [43.2-74.5],56.86456,43.20221,74.51102,
imr,EQ_DHS,PUBLISHED,2010,AFR,ZWE,,,,,,WEALTHDECILE01,48.8 [37.8-62.9],48.81423,37.76343,62.8875,
imr,EQ_MICS,PUBLISHED,2014,AFR,ZWE,,,,,,WEALTHDECILE05,51.4 [41.0-64.1],51.3791,41.04679,64.13831,
imr,EQ_MICS,PUBLISHED,2014,AFR,ZWE,,,,,,WEALTHDECILE06,56.0 [44.5-70.1],55.95654,44.51921,70.11659,
imr,EQ_MICS,PUBLISHED,2014,AFR,ZWE,,,,,,WEALTHDECILE07,64.4 [53.9-76.7],64.36423,53.90112,76.69373,
imr,EQ_MICS,PUBLISHED,2014,AFR,ZWE,,,,,,WEALTHDECILE08,61.0 [50.4-73.7],60.97755,50.36408,73.65416,
imr,EQ_MICS,PUBLISHED,2019,AFR,ZWE,,,,,,WEALTHDECILE04,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2019,AFR,ZWE,,,,,,WEALTHDECILE05,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2019,AFR,ZWE,,,,,,WEALTHDECILE06,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2019,AFR,ZWE,,,,,,WEALTHDECILE07,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,EMR,AFG,,,RUR,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,EMR,AFG,,,URB,,,,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,2002,EUR,ALB,,,RUR,,,,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,2002,EUR,ALB,,,URB,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2017,EUR,ALB,,,RUR,,,,9.0 [5.2-15.8],9.04976,5.15719,15.83362,
imr,EQ_DHS,PUBLISHED,2017,EUR,ALB,,,URB,,,,2.1 [0.7-6.0],2.07565,0.72083,5.96173,
imr,EQ_MICS,PUBLISHED,2012,AFR,DZA,,,URB,,,,19.8 [18.0-21.8],19.82114,18.00819,21.81257,
imr,EQ_DHS,PUBLISHED,2000,EUR,ARM,,,RUR,,,,52.7 [41.8-66.3],52.74091,41.80127,66.34528,
imr,EQ_DHS,PUBLISHED,2000,EUR,ARM,,,URB,,,,35.9 [26.7-48.3],35.93913,26.66366,48.28118,
imr,EQ_DHS,PUBLISHED,2015,EUR,ARM,,,RUR,,,,11.0 [6.8-17.7],11.00451,6.8397,17.66024,
imr,EQ_DHS,PUBLISHED,2015,EUR,ARM,,,URB,,,,6.3 [3.5-11.3],6.31951,3.51444,11.33796,
imr,EQ_DHS,PUBLISHED,1993,SEAR,BGD,,,RUR,,,,102.6 [96.1-109.4],102.5613,96.11788,109.38442,
imr,EQ_DHS,PUBLISHED,1993,SEAR,BGD,,,URB,,,,80.9 [67.1-97.2],80.87089,67.0702,97.21535,
imr,EQ_DHS,PUBLISHED,2004,SEAR,BGD,,,URB,,,,72.3 [63.2-82.6],72.29275,63.20111,82.57696,
imr,EQ_MICS,PUBLISHED,2012,SEAR,BGD,,,RUR,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,EUR,BLR,,,RUR,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,EUR,BLR,,,URB,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AMR,BLZ,,,RUR,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AMR,BLZ,,,URB,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1996,AFR,BEN,,,URB,,,,84.4 [72.5-98.1],84.42204,72.49792,98.09998,
imr,EQ_MICS,PUBLISHED,2014,AFR,BEN,,,RUR,,,,72.2 [66.9-77.8],72.19739,66.93072,77.84388,
imr,EQ_DHS,PUBLISHED,1994,AMR,BOL,,,RUR,,,,105.8 [95.1-117.5],105.81705,95.1412,117.53525,
imr,EQ_DHS,PUBLISHED,1994,AMR,BOL,,,URB,,,,68.8 [61.6-76.7],68.7637,61.55505,76.7475,
imr,EQ_DHS,PUBLISHED,2008,AMR,BOL,,,RUR,,,,74.6 [66.4-83.7],74.59768,66.42403,83.68697,
imr,EQ_DHS,PUBLISHED,2008,AMR,BOL,,,URB,,,,42.8 [37.7-48.4],42.76159,37.72288,48.43945,
imr,EQ_MICS,PUBLISHED,2011,EUR,BIH,,,URB,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1998,AFR,BFA,,,RUR,,,,113.2 [105.0-122.0],113.17991,104.96037,121.95545,
imr,EQ_DHS,PUBLISHED,2010,AFR,BFA,,,RUR,,,,80.9 [75.8-86.3],80.86417,75.78297,86.25426,
imr,EQ_DHS,PUBLISHED,2010,AFR,BFA,,,URB,,,,60.8 [52.6-70.2],60.82565,52.63381,70.19799,
imr,EQ_DHS,PUBLISHED,2010,AFR,BDI,,,RUR,,,,81.3 [75.0-88.2],81.34343,74.98103,88.19424,
imr,EQ_DHS,PUBLISHED,2010,AFR,BDI,,,URB,,,,48.6 [39.3-60.1],48.63309,39.25465,60.11196,
imr,EQ_DHS,PUBLISHED,2000,WPR,KHM,,,URB,,,,72.3 [57.7-90.4],72.33878,57.68191,90.36279,
imr,EQ_DHS,PUBLISHED,1991,AFR,CMR,,,RUR,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,RUR,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AFR,CMR,,,URB,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2018,AFR,CMR,,,RUR,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2018,AFR,CMR,,,URB,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AFR,CAF,,,URB,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2004,AFR,TCD,,,RUR,,,,119.9 [105.2-136.3],119.88328,105.22228,136.27592,
imr,EQ_DHS,PUBLISHED,1995,AMR,COL,,,RUR,,,,35.2 [28.5-43.4],35.16874,28.46375,43.38266,
imr,EQ_DHS,PUBLISHED,1995,AMR,COL,,,URB,,,,28.3 [23.9-33.6],28.34061,23.90708,33.56806,
imr,EQ_DHS,PUBLISHED,2010,AMR,COL,,,RUR,,,,17.6 [14.7-21.1],17.57622,14.65121,21.07271,
imr,EQ_DHS,PUBLISHED,2010,AMR,COL,,,URB,,,,18.2 [16.1-20.6],18.23447,16.10752,20.6364,
imr,EQ_MICS,PUBLISHED,2000,AFR,COM,,,URB,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2014,AFR,COG,,,RUR,,,,50.4 [45.7-55.5],50.38076,45.69755,55.51601,
imr,EQ_MICS,PUBLISHED,2006,AMR,CUB,,,RUR,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AMR,CUB,,,URB,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1994,AFR,CIV,,,RUR,,,,99.7 [90.8-109.5],99.733,90.78731,109.45401,
imr,EQ_DHS,PUBLISHED,1994,AFR,CIV,,,URB,,,,74.7 [67.1-83.1],74.72835,67.14711,83.08929,
imr,EQ_DHS,PUBLISHED,2011,AFR,CIV,,,URB,,,,65.6 [56.4-76.1],65.59854,56.44716,76.11389,
imr,EQ_MICS,PUBLISHED,2010,AFR,COD,,,RUR,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1991,AMR,DOM,,,RUR,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1991,AMR,DOM,,,URB,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AMR,DOM,,,RUR,,,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AMR,DOM,,,URB,,,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2013,AMR,DOM,,,RUR,,,,28.3 [20.2-39.5],28.32927,20.24679,39.50815,
imr,EQ_DHS,PUBLISHED,2013,AMR,DOM,,,URB,,,,31.3 [25.4-38.5],31.31652,25.40691,38.54634,
